X;Y;FID;Idaccident;Latitude;Longitude;Fecha;Hora;Cód_Regi;Región;Comuna;Tipo_Accid;Tipo__CONA;Zona;Ubicación;Causa;Causa__CON;Calle_Uno;Calle_Dos;Intersecci;Número;Calzada;Tipo_Calza;Estado_Cal;Condición;Estado_Atm;Fallecidos;Lesionados;Graves;Menos_Grav;Leves
-7,80899E+14;-2,29865E+14;135;1545224;-20216081;-70149366;08-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA RECTA;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;DESOBEDIENCIA A SEÑALIZACION;RAMIREZ;ALMIRANTE LATORRE;ALMIRANTE LATORRE - RAMIREZ;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80768E+14;-2,30037E+14;136;1508940;-20230635;-70137627;08-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;DIEGO PORTALES;GENARO GALLO;DIEGO PORTALES - GENARO GALLO;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80665E+14;-2,30201E+14;137;1509510;-20244441;-7012829;09-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA TIRANA;MANUEL CASTRO RAMOS;LA TIRANA - MANUEL CASTRO RAMOS;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80844E+13;-2,29932E+14;138;1509545;-20221718;-70144432;10-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA RECTA;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;ARTURO FERNANDEZ;RIQUELME;ARTURO FERNANDEZ - RIQUELME;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80657E+14;-2,30404E+14;139;1509528;-20261547;-70127614;10-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE; ;- SALVADOR ALLENDE;3647;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80741E+14;-2,29958E+14;140;1509904;-20223946;-7013517;10-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE;MANUEL RODRIGUEZ;MANUEL RODRIGUEZ - SALVADOR ALLENDE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80784E+14;-2,2984E+14;141;1510270;-20213977;-7013903;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SERRANO; ;- SERRANO;1694;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80673E+14;-2,30036E+13;142;1510189;-20230544;-70129033;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/LADO;CHOQUE;URBANA;ROTONDA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ROTONDA EL PAMPINO;CIRCUNVALACION;CIRCUNVALACION - ROTONDA EL PAMPINO;0;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80745E+14;-2,30018E+14;143;1510068;-20229031;-70135502;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE;HERNAN FUENZALIDA;HERNAN FUENZALIDA - SALVADOR ALLENDE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80772E+14;-2,29947E+14;144;1510275;-20222994;-70137972;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL;ALCOHOL EN CONDUCTOR;ARTURO PEREZ CANTO; ;- ARTURO PEREZ CANTO;1497;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,8079E+14;-2,301E+14;145;1509536;-20235881;-70139594;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;LOS LILENES; ;- LOS LILENES;1941;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80767E+14;-2,29862E+14;146;1532009;-20215881;-70137489;12-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;THOMPSON; ;- THOMPSON;1865;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80738E+14;-2,29873E+14;147;1510283;-20216804;-70134911;13-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALVADOR ALLENDE; ;- SALVADOR ALLENDE;850;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80736E+14;-2,29903E+14;148;1510291;-20219322;-70134701;13-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;DESOBEDIENCIA A SEÑALIZACION;SALVADOR ALLENDE;BERNARDO O'HIGGINS;BERNARDO O'HIGGINS - SALVADOR ALLENDE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80748E+14;-2,3006E+14;149;1510061;-20232545;-70135829;13-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ALMIRANTE GOMEZ CARREÑO;SALVADOR ALLENDE;ALMIRANTE GOMEZ CARREÑO - SALVADOR ALLENDE;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80737E+14;-2,29874E+14;150;1510302;-20216892;-70134836;13-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;SALVADOR ALLENDE; ;- SALVADOR ALLENDE;835;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80682E+14;-2,29997E+13;151;1510307;-20227256;-70129839;14-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA TIRANA;ELIAS LAFERTE;ELIAS LAFERTE - LA TIRANA;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80762E+14;-2,29969E+14;152;1510332;-202249;-70137072;14-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEÑAL PARE;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;CESPEDES Y GONZALEZ;GENARO GALLO;CESPEDES Y GONZALEZ - GENARO GALLO;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80846E+14;-2,29804E+14;153;1510566;-20210982;-70144587;14-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;DESOBEDIENCIA A SEÑALIZACION;JUAN MARTINEZ;SOTOMAYOR;JUAN MARTINEZ - SOTOMAYOR;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80824E+14;-2,29827E+14;154;1510325;-20212909;-70142625;14-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEÑAL PARE;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;18 DE SEPTIEMBRE;SAN MARTIN;18 DE SEPTIEMBRE - SAN MARTIN;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8064E+14;-2,30288E+13;155;1510956;-20251798;-70126049;14-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;RAMON PEREZ OPAZO; ;- RAMON PEREZ OPAZO;2665;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;1;0
-7,80862E+14;-2,29834E+14;156;1510594;-20213483;-70145999;15-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO);DROGAS Y/O FATIGA EN CONDUCTOR;SERRANO; ;- SERRANO;932;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80376E+14;-2,30501E+14;157;1511401;-20269694;-70102373;15-02-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION;COLISION;URBANA;CRUCE CON SEÑAL CEDA EL PASO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;KIWIS;CHACA;CHACA - KIWIS;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8088E+14;-2,29918E+14;158;1510626;-20220589;-70147605;15-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;BARROS ARANA;ORELLA;BARROS ARANA - ORELLA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80773E+14;-2,29831E+14;159;1510754;-20213251;-70138018;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCIR VEHICULO EN RETROCESO;IMPRUDENCIA DEL CONDUCTOR;PILOTO PARDO;LUIS CRUZ MARTINEZ;LUIS CRUZ MARTINEZ - PILOTO PARDO;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80773E+14;-2,29831E+14;160;1510761;-20213251;-70138018;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;PILOTO PARDO;LUIS CRUZ MARTINEZ;LUIS CRUZ MARTINEZ - PILOTO PARDO;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80828E+14;-2,29866E+14;161;1510826;-20216165;-70142953;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEÑAL PARE;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;18 DE SEPTIEMBRE;SARGENTO ALDEA;18 DE SEPTIEMBRE - SARGENTO ALDEA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;2;0;0;2
-7,8079E+14;-2,30116E+14;162;1510732;-20237307;-70139562;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;GENARO GALLO;LAS ROSAS;GENARO GALLO - LAS ROSAS;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80819E+14;-2,30186E+14;163;1510980;-20243157;-70142165;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;ARTURO PRAT;GENARO GALLO;ARTURO PRAT - GENARO GALLO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80391E+13;-2,30557E+14;164;1511402;-20274464;-70103734;16-02-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SAN DONATO;CALLE UNO;CALLE UNO - SAN DONATO;0;BIDIRECCIONAL;ASFALTO;REGULAR;SECO;DESPEJADO;0;0;0;0;0
-7,80881E+14;-2,2988E+14;165;1510904;-20217402;-70147724;17-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ZEGERS; ;- ZEGERS;792;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80908E+14;-2,29848E+14;166;1510848;-20214693;-70150204;17-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;VELOCIDAD NO RAZONABLE NI PRUDENTE;VELOCIDAD IMPRUDENTE;OBISPO LABBE; ;- OBISPO LABBE;698;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;1;0
-7,80763E+14;-2,30038E+13;167;1510836;-20230667;-7013713;17-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;ATROPELLO;ATROPELLO;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;DIEGO PORTALES;ARTURO PRAT - DIEGO PORTALES;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;1;0
-7,80773E+14;-2,29968E+14;168;1511014;-20224836;-70138064;17-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;ARTURO PEREZ CANTO;CESPEDES Y GONZALEZ;ARTURO PEREZ CANTO - CESPEDES Y GONZALEZ;0;UNIDIRECCIONAL;ASFALTO;REGULAR;SECO;DESPEJADO;0;0;0;0;0
-7,80644E+14;-2,30094E+13;169;1511057;-2023541;-70126433;18-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;TADEO HAENKE; ;- TADEO HAENKE;350;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;1;1;0;0
-7,80819E+14;-2,30186E+14;170;1511349;-20243157;-70142165;19-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;ENLACE A DESNIVEL;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;ARTURO PRAT;GENARO GALLO;ARTURO PRAT - GENARO GALLO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80836E+14;-2,29897E+14;171;1511049;-20218828;-70143695;19-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;BERNARDO O'HIGGINS;ROTONDA EL PAMPINO;BERNARDO O'HIGGINS - ROTONDA EL PAMPINO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8083E+14;-2,29908E+14;172;1510968;-20219734;-70143176;19-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRONTAL;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;BULNES;18 DE SEPTIEMBRE;18 DE SEPTIEMBRE - BULNES;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80905E+14;-2,29766E+14;173;1511246;-20207777;-70149886;19-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION EN ESTADO DE EBRIEDAD;ALCOHOL EN CONDUCTOR;OBISPO LABBE;ARTURO PRAT;ARTURO PRAT - OBISPO LABBE;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80373E+14;-2,30587E+14;174;1511403;-20276928;-70102112;20-02-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;ALTO MOLLE; ;- ALTO MOLLE;3470;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80627E+14;-2,30385E+14;175;1511493;-20259938;-70124908;20-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA TIRANA;PADRE HURTADO;LA TIRANA - PADRE HURTADO;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80762E+14;-2,30078E+14;176;1511539;-20234106;-70137072;21-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;FALLAS MECANICAS NEUMATICOS;FALLAS MECANICAS;LOS CLARINES;LAS NEVADAS;LAS NEVADAS - LOS CLARINES;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80736E+14;-2,30253E+14;177;1514330;-20248797;-70134672;21-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;IMPRUDENCIA DEL CONDUCTOR;JOSE FRANCISCO VERGARA;LAS GAVIOTAS;JOSE FRANCISCO VERGARA - LAS GAVIOTAS;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80769E+14;-2,3005E+14;178;1512009;-20231689;-70137681;21-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA RECTA;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;DESOBEDIENCIA A SEÑALIZACION;GENARO GALLO;PASTOR LORENZO PEREZ;GENARO GALLO - PASTOR LORENZO PEREZ;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80676E+14;-2,302E+14;179;1512037;-20244366;-70129305;23-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;SEÑALIZACION DESOBEDECER SEÑAL PARE;DESOBEDIENCIA A SEÑALIZACION;MANUEL CASTRO RAMOS;CERRO DRAGON;CERRO DRAGON - MANUEL CASTRO RAMOS;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80627E+13;-2,30373E+14;180;1512065;-20258909;-70124936;23-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;LA TIRANA; ;- LA TIRANA;3568;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80803E+14;-2,2993E+14;181;1512185;-20221571;-70140688;24-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE POSTERIOR/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;VELOCIDAD NO RAZONABLE NI PRUDENTE;VELOCIDAD IMPRUDENTE;OSCAR BONILLA; ;- OSCAR BONILLA;1377;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80854E+14;-2,29754E+14;182;1516606;-20206753;-70145267;24-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL PEATON;IMPRUDENCIA DEL PEATON;ARTURO PRAT;AMUNATEGUI;AMUNATEGUI - ARTURO PRAT;0;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80681E+14;-2,30156E+14;183;1512090;-20240602;-70129753;24-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SALITRERA CONSTANCIA;SALITRERA VIRGINIA;SALITRERA CONSTANCIA - SALITRERA VIRGINIA;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80404E+14;-2,30686E+14;184;1513445;-20285323;-70104856;24-02-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;SOTOMAYOR;CIRCUNVALACION;CIRCUNVALACION - SOTOMAYOR;0;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,8041E+14;-2,30252E+14;185;1527453;-20248762;-70105463;24-02-2023 21:00;21:00:00;1;REGION TARAPACA;ALTO HOSPICIO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;EL BORO;SALITRERA DELAWARE;EL BORO - SALITRERA DELAWARE;0;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
-7,80898E+14;-2,29824E+14;186;1512830;-20212657;-7014924;25-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;CHOQUE;CHOQUE;URBANA;OTROS NO CONSIDERADOS;VELOCIDAD NO RAZONABLE NI PRUDENTE;VELOCIDAD IMPRUDENTE;ELEUTERIO RAMIREZ;SAN MARTIN;ELEUTERIO RAMIREZ - SAN MARTIN;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80824E+14;-2,29827E+14;187;1512877;-20212909;-70142625;25-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;IMPRUDENCIA DEL CONDUCTOR;18 DE SEPTIEMBRE;SAN MARTIN;18 DE SEPTIEMBRE - SAN MARTIN;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0;0
-7,80841E+14;-2,29773E+14;188;1512895;-20208336;-70144103;26-02-2023 21:00;21:00:00;1;REGION TARAPACA;IQUIQUE;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;ANIMALES SUELTOS VIA PUBLICA;DEFICIENCIAS VIALES;DESIDERIO GARCIA;BLANCO ENCALADA;BLANCO ENCALADA - DESIDERIO GARCIA;0;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0;1
