X;Y;FID;FID_1;LABELID;POINT_X;POINT_Y;FID_2;COMUNAREAL;VAL_COM;OBJECTID;A_O;IDACCIDENT;REGION;COD_COMUN;COMUNA;CALLE_UNO;CALLE_DOS;NUMERO;DIR_GEOCOD;PAIS;TIPO;OBJECTID_1;Año;Idaccide_1;Claseaccid;Fecha;Hora;Cód_Regi;Región;Cód_Comun;Comuna_1;Cód_Tipo_;Tipo_Accid;Cód_Tipo1;Tipo__CONA;Cód_Zona;Zona;Cód_Ubica;Ubicación;Cód_Causa;Causa__CON;Cód_Cau_1;Causa;Cód_Calle;Calle_Un_1;Cód_Cal_1;Calle_Do_1;Intersecci;Número;Ruta;Cód_Ruta;Ubicaci_1;Km_Vía_Fe;Pistas_de_;Pistas_de1;Cód_Calza;Calzada;Cód__Tipo;Tipo_Calza;Cód_Estad;Estado_Cal;Cód_Condi;Condición;Cód_Est_1;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves;Ilesos
-7,80414E+14;-2,3078E+14;435;86;1360383;-701057988;-202932536;240;ALTO HOSPICIO;1;25891;2021;1360383;REGION TARAPACA;1107;ALTO HOSPICIO;LA PAMPA;SALITRERA VIRGINIA;0;LA PAMPA & SALITRERA VIRGINIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;35732;2021;1360383;1;02-07-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;12;ADELANTAMIENTO SIN EFECTUAR LA SEÑAL RESPECTIVA;0;LA PAMPA;0;SALITRERA VIRGINIA;LA PAMPA - SALITRERA VIRGINIA;0; ; ;; ;1;1;2;BIDIRECCIONAL;1;CONCRETO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80407E+14;-2,30779E+14;436;87;1347028;-701051905;-202931282;240;ALTO HOSPICIO;1;16377;2021;1347028;REGION TARAPACA;1107;ALTO HOSPICIO;LAS AMERICAS;POLONIA;0;LAS AMERICAS & POLONIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;22603;2021;1347028;1;02-05-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;32;COLISION LATERAL;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;1;IMPRUDENCIA DEL CONDUCTOR;91;VIRAJES INDEBIDOS;0;LAS AMERICAS;0;POLONIA;LAS AMERICAS - POLONIA;0; ; ;; ;3;3;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80407E+14;-2,30779E+14;437;88;1349463;-701051905;-202931282;240;ALTO HOSPICIO;1;18394;2021;1349463;REGION TARAPACA;1107;ALTO HOSPICIO;POLONIA;LAS AMERICAS;0;POLONIA & LAS AMERICAS, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;25304;2021;1349463;1;15-05-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;7;VELOCIDAD IMPRUDENTE;72;VELOCIDAD NO RAZONABLE NI PRUDENTE;0;POLONIA;0;LAS AMERICAS;LAS AMERICAS - POLONIA;0; ; ;; ;3;3;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8035E+14;-2,30778E+14;438;89;1407462;-701000177;-202930768;240;ALTO HOSPICIO;1;58536;2021;1407462;REGION TARAPACA;1107;ALTO HOSPICIO;ALEMANIA;KUWAIT;0;ALEMANIA & KUWAIT, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;79531;2021;1407462;1;25-12-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;2;IMPRUDENCIA DEL PEATON;53;IMPRUDENCIA DEL PEATON;0;ALEMANIA;0;KUWAIT;ALEMANIA - KUWAIT;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;0;1
-7,80306E+14;-2,30778E+14;439;90;1394797;-700960558;-202930348;240;ALTO HOSPICIO;1;48170;2021;1394797;REGION TARAPACA;1107;ALTO HOSPICIO;UNION EUROPEA;GRANEROS;0;UNION EUROPEA & GRANEROS, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;65710;2021;1394797;1;03-11-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;9;PERDIDA CONTROL VEHICULO;95;PERDIDA CONTROL VEHICULO;0;UNION EUROPEA;0;GRANEROS;GRANEROS - UNION EUROPEA;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80319E+14;-2,30776E+13;440;91;1341231;-700972057;-202928459;240;ALTO HOSPICIO;1;12608;2021;1341231;REGION TARAPACA;1107;ALTO HOSPICIO;JAPON;COINCO;0;JAPON & COINCO, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;17430;2021;1341231;1;01-04-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;16;CRUCE SIN SEÑALIZACION;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;JAPON;0;COINCO;COINCO - JAPON;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80371E+13;-2,30775E+14;441;92;1393506;-701019414;-202928031;240;ALTO HOSPICIO;1;46884;2021;1393506;REGION TARAPACA;1107;ALTO HOSPICIO;GLADYS MARIN; ;16;GLADYS MARIN 16, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;63968;2021;1393506;1;27-10-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;5;ALCOHOL EN PEATON;54;EBRIEDAD DEL PEATON;0;GLADYS MARIN;0; ;- GLADYS MARIN;16; ; ;; ;1;1;2;BIDIRECCIONAL;6;TIERRA;3;MALO;0; ;1;DESPEJADO;0;0;0;1;1
-7,80276E+14;-2,30774E+14;442;93;1341165;-700933778;-202927611;240;ALTO HOSPICIO;1;12552;2021;1341165;REGION TARAPACA;1107;ALTO HOSPICIO;VALLE DEL SOL; ;3342;VALLE DEL SOL 3342, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;17344;2021;1341165;1;31-03-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;VALLE DEL SOL;0; ;- VALLE DEL SOL;3342; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80367E+13;-2,30772E+14;443;94;1331427;-701015671;-202925369;240;ALTO HOSPICIO;1;6007;2021;1331427;REGION TARAPACA;1107;ALTO HOSPICIO;GLADYS MARIN;ALEMANIA;0;GLADYS MARIN & ALEMANIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;8385;2021;1331427;1;12-02-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;16;CRUCE SIN SEÑALIZACION;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;GLADYS MARIN;0;ALEMANIA;ALEMANIA - GLADYS MARIN;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;1;0
-7,80367E+13;-2,30772E+14;444;95;1361837;-701015671;-202925369;240;ALTO HOSPICIO;1;26659;2021;1361837;REGION TARAPACA;1107;ALTO HOSPICIO;GLADYS MARIN;ALEMANIA;0;GLADYS MARIN & ALEMANIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;36774;2021;1361837;1;07-07-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;70;VOLCADURA;70;VOLCADURA;1;URBANA;16;CRUCE SIN SEÑALIZACION;1;IMPRUDENCIA DEL CONDUCTOR;91;VIRAJES INDEBIDOS;0;GLADYS MARIN;0;ALEMANIA;ALEMANIA - GLADYS MARIN;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80367E+13;-2,30772E+14;445;96;1365481;-701015671;-202925369;240;ALTO HOSPICIO;1;29429;2021;1365481;REGION TARAPACA;1107;ALTO HOSPICIO;ALEMANIA;GLADYS MARIN;0;ALEMANIA & GLADYS MARIN, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;40688;2021;1365481;1;23-07-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;14;CRUCE CON SEÑAL PARE;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;ALEMANIA;0;GLADYS MARIN;ALEMANIA - GLADYS MARIN;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80367E+13;-2,30772E+14;446;97;1381724;-701015671;-202925369;240;ALTO HOSPICIO;1;39297;2021;1381724;REGION TARAPACA;1107;ALTO HOSPICIO;GLADYS MARIN;ALEMANIA;0;GLADYS MARIN & ALEMANIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;53961;2021;1381724;1;15-09-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;GLADYS MARIN;0;ALEMANIA;ALEMANIA - GLADYS MARIN;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80369E+14;-2,30771E+14;447;98;1407185;-701017385;-202924889;240;ALTO HOSPICIO;1;58325;2021;1407185;REGION TARAPACA;1107;ALTO HOSPICIO;GLADYS MARIN; ;4405;GLADYS MARIN 4405, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;79202;2021;1407185;1;24-12-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;53;CHOQUE POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;GLADYS MARIN;0; ;- GLADYS MARIN;4405; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80405E+14;-2,3077E+14;448;99;1375268;-701049524;-202924243;240;ALTO HOSPICIO;1;35373;2021;1375268;REGION TARAPACA;1107;ALTO HOSPICIO;LAS AMERICAS;LUXEMBURGO;0;LAS AMERICAS & LUXEMBURGO, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;48717;2021;1375268;1;25-08-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;16;CRUCE SIN SEÑALIZACION;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;LAS AMERICAS;0;LUXEMBURGO;LAS AMERICAS - LUXEMBURGO;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;1;0;1
-7,80357E+13;-2,30769E+14;449;100;1323982;-70100703;-202922997;240;ALTO HOSPICIO;1;814;2021;1323982;REGION TARAPACA;1107;ALTO HOSPICIO;SINGAPUR; ;3176;SINGAPUR 3176, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;1121;2021;1323982;1;05-01-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;2;IMPRUDENCIA DEL PEATON;52;PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA;0;SINGAPUR;0; ;- SINGAPUR;3176; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;1;0;0;1
-7,8043E+14;-2,30769E+13;450;101;1373252;-701072566;-202922568;240;ALTO HOSPICIO;1;34654;2021;1373252;REGION TARAPACA;1107;ALTO HOSPICIO;CALLE SIETE;CALLE SETENTA Y SIETE;0;CALLE SIETE & CALLE SETENTA Y SIETE, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;47771;2021;1373252;1;21-08-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;1;IMPRUDENCIA DEL CONDUCTOR;32;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;0;CALLE SIETE;0;CALLE SETENTA Y SIETE;CALLE SETENTA Y SIETE - CALLE SIETE;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,8043E+14;-2,30769E+13;451;102;1381788;-701072566;-202922568;240;ALTO HOSPICIO;1;39859;2021;1381788;REGION TARAPACA;1107;ALTO HOSPICIO;CALLE SIETE;CALLE SETENTA Y SIETE;0;CALLE SIETE & CALLE SETENTA Y SIETE, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;54770;2021;1381788;1;19-09-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;CALLE SIETE;0;CALLE SETENTA Y SIETE;CALLE SETENTA Y SIETE - CALLE SIETE;0; ; ;; ;2;0;1;UNIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;6;0
-7,80405E+14;-2,30768E+14;452;103;1362090;-70104989;-202921739;240;ALTO HOSPICIO;1;27063;2021;1362090;REGION TARAPACA;1107;ALTO HOSPICIO;LAS AMERICAS;PASAJE ONCE;0;LAS AMERICAS & PASAJE ONCE, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;37317;2021;1362090;1;09-07-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;LAS AMERICAS;0;PASAJE ONCE;LAS AMERICAS - PASAJE ONCE;0; ; ;; ;3;3;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80265E+14;-2,30762E+14;453;104;1336160;-700924117;-202916902;240;ALTO HOSPICIO;1;9162;2021;1336160;REGION TARAPACA;1107;ALTO HOSPICIO;UNION EUROPEA; ;3415;UNION EUROPEA 3415, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;12796;2021;1336160;1;06-03-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;2;TRAMO DE VIA CURVA HORIZONTAL;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;UNION EUROPEA;0; ;- UNION EUROPEA;3415; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80265E+14;-2,30762E+14;454;105;1363088;-700924117;-202916902;240;ALTO HOSPICIO;1;27628;2021;1363088;REGION TARAPACA;1107;ALTO HOSPICIO;UNION EUROPEA; ;3415;UNION EUROPEA 3415, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;38118;2021;1363088;1;12-07-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;UNION EUROPEA;0; ;- UNION EUROPEA;3415; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80401E+14;-2,3076E+14;455;106;1375953;-701046077;-202915205;240;ALTO HOSPICIO;1;35744;2021;1375953;REGION TARAPACA;1107;ALTO HOSPICIO;LAS AMERICAS;ALEMANIA;0;LAS AMERICAS & ALEMANIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;49207;2021;1375953;1;27-08-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;LAS AMERICAS;0;ALEMANIA;ALEMANIA - LAS AMERICAS;0; ; ;; ;3;3;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;1;0;0;1
-7,8027E+14;-2,30755E+14;456;107;1344996;-700928202;-202910901;240;ALTO HOSPICIO;1;15046;2021;1344996;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA; ;3400;DETECTIVE JOSE CUBILLOS RIVERA 3400, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;20744;2021;1344996;1;22-04-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;1;IMPRUDENCIA DEL CONDUCTOR;23;CONDUCCION CONTRA SENTIDO DEL TRANSITO;0;DETECTIVE JOSE CUBILLOS RIVERA;0; ;- DETECTIVE JOSE CUBILLOS RIVERA;3400; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80355E+14;-2,30754E+14;457;108;1402364;-701005217;-202909952;240;ALTO HOSPICIO;1;54800;2021;1402364;REGION TARAPACA;1107;ALTO HOSPICIO;JAPON;FRANCIA;0;JAPON & FRANCIA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;74465;2021;1402364;1;06-12-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;31;COLISION FRONTAL;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;JAPON;0;FRANCIA;FRANCIA - JAPON;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80307E+14;-2,3075E+14;458;109;1349610;-700961677;-202906782;240;ALTO HOSPICIO;1;18411;2021;1349610;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA; ;3054;DETECTIVE JOSE CUBILLOS RIVERA 3054, ALTO HOSPICIO;CHILE;RANGE_INTERPOLATED;25334;2021;1349610;1;16-05-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;13;CAUSAS NO DETERMINADAS;97;CAUSAS NO DETERMINADAS;0;DETECTIVE JOSE CUBILLOS RIVERA;0; ;- DETECTIVE JOSE CUBILLOS RIVERA;3054; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80264E+14;-2,30749E+14;459;110;1327254;-700922874;-202906452;240;ALTO HOSPICIO;1;2699;2021;1327254;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA;JAPON;0;DETECTIVE JOSE CUBILLOS RIVERA & JAPON, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;3713;2021;1327254;1;18-01-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;0;DETECTIVE JOSE CUBILLOS RIVERA;0;JAPON;DETECTIVE JOSE CUBILLOS RIVERA - JAPON;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;1;1
-7,80264E+14;-2,30749E+14;460;111;1327246;-700922874;-202906452;240;ALTO HOSPICIO;1;3184;2021;1327246;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA;CHINA;0;DETECTIVE JOSE CUBILLOS RIVERA & CHINA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;4380;2021;1327246;1;21-01-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;DETECTIVE JOSE CUBILLOS RIVERA;0;CHINA;CHINA - DETECTIVE JOSE CUBILLOS RIVERA;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80264E+14;-2,30749E+14;461;112;1344985;-700922874;-202906452;240;ALTO HOSPICIO;1;15029;2021;1344985;REGION TARAPACA;1107;ALTO HOSPICIO;MEXICO;DETECTIVE JOSE CUBILLOS RIVERA;0;MEXICO & DETECTIVE JOSE CUBILLOS RIVERA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;20718;2021;1344985;1;21-04-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;1;IMPRUDENCIA DEL CONDUCTOR;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;0;MEXICO;0;DETECTIVE JOSE CUBILLOS RIVERA;DETECTIVE JOSE CUBILLOS RIVERA - MEXICO;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2
-7,80264E+14;-2,30749E+14;462;113;1350926;-700922874;-202906452;240;ALTO HOSPICIO;1;19671;2021;1350926;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA;JAPON;0;DETECTIVE JOSE CUBILLOS RIVERA & JAPON, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;27074;2021;1350926;1;23-05-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;16;CRUCE SIN SEÑALIZACION;10;DESOBEDIENCIA A SEÑALIZACION;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;0;DETECTIVE JOSE CUBILLOS RIVERA;0;JAPON;DETECTIVE JOSE CUBILLOS RIVERA - JAPON;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;1;2;1
-7,80264E+14;-2,30749E+14;463;114;1372527;-700922874;-202906452;240;ALTO HOSPICIO;1;33784;2021;1372527;REGION TARAPACA;1107;ALTO HOSPICIO;JAPON;DETECTIVE JOSE CUBILLOS RIVERA;0;JAPON & DETECTIVE JOSE CUBILLOS RIVERA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;46598;2021;1372527;1;16-08-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;0;JAPON;0;DETECTIVE JOSE CUBILLOS RIVERA;DETECTIVE JOSE CUBILLOS RIVERA - JAPON;0; ; ;; ;1;1;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;3
-7,80264E+14;-2,30749E+14;464;115;1407099;-700922874;-202906452;240;ALTO HOSPICIO;1;57915;2021;1407099;REGION TARAPACA;1107;ALTO HOSPICIO;DETECTIVE JOSE CUBILLOS RIVERA;GLADYS MARIN;0;DETECTIVE JOSE CUBILLOS RIVERA & GLADYS MARIN, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;78646;2021;1407099;1;22-12-2021;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;DETECTIVE JOSE CUBILLOS RIVERA;0;GLADYS MARIN;DETECTIVE JOSE CUBILLOS RIVERA - GLADYS MARIN;0; ; ;; ;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1
-7,80309E+14;-2,30749E+14;465;116;1322681;-700963919;-202906418;240;ALTO HOSPICIO;1;19;2021;1322681;REGION TARAPACA;1107;ALTO HOSPICIO;LAS AMERICAS;DETECTIVE JOSE CUBILLOS RIVERA;0;LAS AMERICAS & DETECTIVE JOSE CUBILLOS RIVERA, ALTO HOSPICIO;CHILE;GEOMETRIC_CENTER;24;2021;1322681;1;31-12-2020;21:00:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;4;ALCOHOL EN CONDUCTOR;24;CONDUCCION EN ESTADO DE EBRIEDAD;0;LAS AMERICAS;0;DETECTIVE JOSE CUBILLOS RIVERA;DETECTIVE JOSE CUBILLOS RIVERA - LAS AMERICAS;0; ; ;; ;3;3;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;4
