X;Y;FID;POINT_X;POINT_Y;Idaccident;Año;Claseaccid;Fecha;Cód_Regi;Región;Cód_Comun;Comuna;Cód_Tipo;Tipo_Accid;Cód_Tip_1;Tipo__CONA;Cód_Zona;Zona;Cód_Ubica;Ubicación;Cód_Causa;Causa;Cód_Cau_1;Causa__CON;Cód_Calle;Calle_Uno;Cód_Cal_1;Calle_Dos;Intersecci;Número;Ruta;Cód_Ruta;Ubicaci_1;Pistas_de;Pistas_d_1;Cód_Calza;Calzada;Cód__Tipo;Tipo_Calza;Cód_Estad;Estado_Cal;Cód_Condi;Condición;Cód_Est_1;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves;Ilesos;Hora
-7,80704E+14;-2,30294E+14;376;-7013185;-202523;1433235;2022;1;02-04-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;SALVADOR ALLENDE;0;0;- SALVADOR ALLENDE;3331;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;11:50:00
-7,80752E+14;-2,30269E+14;377;-70136138;-20250146;1433285;2022;1;02-04-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;68;CHOQUE POSTERIOR/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;PLAYA BRAVA;0;0;- PLAYA BRAVA;3212;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;5:00:00
-7,80719E+14;-2,30308E+14;378;-70133197;-20253458;1433315;2022;1;02-04-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;FRANCISCO VERGARA;0;MANUEL JESUS SILVA;FRANCISCO VERGARA - MANUEL JESUS SILVA;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;11:50:00
-7,80956E+14;-2,29864E+14;379;-70154442;-20216057;1433457;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;PEDRO LAGOS;ARTURO PRAT - PEDRO LAGOS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:00:00
-7,80823E+14;-2,29816E+14;380;-70142515;-20212021;1433460;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;0;ESMERALDA;0;18 DE SEPTIEMBRE;18 DE SEPTIEMBRE - ESMERALDA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;16:30:00
-7,80898E+14;-2,29932E+14;381;-70149226;-202218;1433475;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;VIVAR;0;0;- VIVAR;948;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;8:45:00
-7,80909E+14;-2,29824E+14;382;-70150219;-20212622;1433487;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;10;ATROPELLO;10;ATROPELLO;1;URBANA;14;CRUCE CON SEÑAL PARE;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SAN MARTIN;0;OBISPO LABBE;OBISPO LABBE - SAN MARTIN;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;1;9:30:00
-7,80732E+14;-2,29948E+14;383;-70134337;-20223145;1433513;2022;1;28-03-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;14;CRUCE CON SEÑAL PARE;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ELIAS LAFERTTE;0;LA TIRANA;ELIAS LAFERTTE - LA TIRANA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:30:00
-7,80843E+14;-2,29897E+13;384;-70144307;-20218795;1433518;2022;1;03-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;91;VIRAJES INDEBIDOS;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO FERNANDEZ;0;O'HIGGINS;ARTURO FERNANDEZ - O'HIGGINS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;9:30:00
-7,80767E+14;-2,30153E+13;385;-70137456;-20240351;1433573;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;10;DESOBEDIENCIA A SEÑALIZACION;0;TADEO HAENKE;0;PEDRO GAMBONI;PEDRO GAMBONI - TADEO HAENKE;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;17:15:00
-7,8023E+14;-2,30609E+14;386;-7008921;-20278787;1434083;2022;1;04-04-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;31;NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON;1;IMPRUDENCIA DEL CONDUCTOR;0;LAS PARCELAS;0;ABEL ALTURA;ABEL ALTURA - LAS PARCELAS;0;0;0;0;2;2;2;BIDIRECCIONAL;1;CONCRETO;1;BUENO;1;SECO;1;DESPEJADO;0;1;0;0;0;19:00:00
-7,80133E+14;-2,3059E+14;387;-70080525;-20277224;1434093;2022;1;05-04-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;1;FALLAS MECANICAS FRENOS;12;FALLAS MECANICAS;0;VALPARAISO;0;ANTOFAGASTA;ANTOFAGASTA - VALPARAISO;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;10:00:00
-7,8036E+14;-2,30751E+14;388;-70100895;-20290769;1434101;2022;1;05-04-2022 20:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;FRANCIA;0;GLADYS MARIN;FRANCIA - GLADYS MARIN;0;0;0;0;2;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;20:00:00
-7,80855E+14;-2,29975E+14;389;-70145416;-20225384;1434178;2022;1;05-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;0;LIBERTAD;0;OSCAR BONILLA;LIBERTAD - OSCAR BONILLA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;16:20:00
-7,80812E+14;-2,29922E+14;390;-70141527;-20220917;1434184;2022;1;05-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;ORELLA;0;12 DE FEBRERO;12 DE FEBRERO - ORELLA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;23:30:00
-7,80745E+14;-2,30018E+14;391;-70135502;-20229031;1434188;2022;1;05-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;HERNAN FUENZALIDA;HERNAN FUENZALIDA - SALVADOR ALLENDE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;7:30:00
-7,80983E+14;-2,29851E+14;392;-70156899;-20214928;1434198;2022;1;06-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;21;CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL;4;ALCOHOL EN CONDUCTOR;0;COSTANERA;0;GRUMETE BOLADOS;COSTANERA - GRUMETE BOLADOS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;0;1;2:40:00
-7,80654E+14;-2,30184E+14;393;-70127355;-20243021;1434296;2022;1;02-04-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;LOS ALGARROBOS;0;SANTA ELENA;LOS ALGARROBOS - SANTA ELENA;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;9:30:00
-7,80882E+14;-2,29975E+14;394;-70147864;-2022537;1434763;2022;1;06-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;LIBERTAD;0;BARROS ARANA;BARROS ARANA - LIBERTAD;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;19:00:00
-7,80772E+14;-2,29956E+14;395;-70137953;-20223819;1434778;2022;1;07-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PEREZ CANTO;0;MANUEL RODRIGUEZ;ARTURO PEREZ CANTO - MANUEL RODRIGUEZ;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;7:45:00
-7,80806E+14;-2,29898E+14;396;-70140988;-20218901;1434802;2022;1;08-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;72;VELOCIDAD NO RAZONABLE NI PRUDENTE;7;VELOCIDAD IMPRUDENTE;0;O'HIGGINS;0;0;- O'HIGGINS;1536;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;6:30:00
-7,80915E+14;-2,30093E+13;397;-70150777;-20235332;1434825;2022;1;08-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;CAPITAN ROBERTO PEREZ;0;FILOMENA VALENZUELA;CAPITAN ROBERTO PEREZ - FILOMENA VALENZUELA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;9:20:00
-7,80635E+14;-2,30415E+13;398;-70125614;-20262508;1434833;2022;1;07-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;PLAYA QUINTERO;0;0;- PLAYA QUINTERO;3745;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:10:00
-7,80657E+14;-2,30396E+14;399;-70127612;-20260858;1434863;2022;1;06-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;66;CHOQUE LADO/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;PEDRO PRADO;0;PADRE HURTADO;PADRE HURTADO - PEDRO PRADO;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;14:43:00
-7,8087E+14;-2,30093E+14;400;-7014679;-2023536;1434943;2022;1;07-04-2022 20:00;1;REGION TARAPACA;1101;IQUIQUE;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;ARTURO PRAT;0;0;- ARTURO PRAT;2755;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:10:00
-7,8042E+14;-2,30343E+14;401;-70106305;-20256399;1483745;2022;1;16-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;26;OTROS NO CONSIDERADOS;97;CAUSAS NO DETERMINADAS;13;CAUSAS NO DETERMINADAS;0;LOS AROMOS;0;0;- LOS AROMOS;3115;0;0;0;1;0;1;UNIDIRECCIONAL;1;CONCRETO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;13:15:00
-7,80367E+13;-2,30772E+14;402;-70101567;-20292537;1483869;2022;1;16-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;GLADYS MARIN;0;ALEMANIA;ALEMANIA - GLADYS MARIN;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;2;18:00:00
-7,80816E+14;-2,29866E+14;403;-70141875;-20216205;1484057;2022;1;20-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;0;SARGENTO ALDEA;0;21 DE MAYO;21 DE MAYO - SARGENTO ALDEA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;4;0;23:30:00
-7,80959E+14;-2,29878E+14;404;-701547;-2021718;1484077;2022;1;22-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;YUNGAY;0;0;- YUNGAY;1019;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;18:50:00
-7,80871E+14;-2,3009E+14;405;-70146793;-2023509;1484089;2022;1;23-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;12;ADELANTAMIENTO SIN EFECTUAR LA SEÑAL RESPECTIVA;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;TADEO HAENKE;ARTURO PRAT - TADEO HAENKE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:00:00
-7,80298E+14;-2,30469E+14;406;-70095391;-20267034;1484421;2022;1;19-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LAS PARCELAS;0;LOS ALAMOS;LAS PARCELAS - LOS ALAMOS;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;2;1;16:20:00
-7,80358E+14;-2,30624E+14;407;-70100756;-20280054;1484500;2022;1;19-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;CARMELA CARVAJAL;0;LAS AMERICAS;CARMELA CARVAJAL - LAS AMERICAS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;2;8:00:00
-7,8036E+14;-2,30674E+14;408;-70100919;-20284262;1484551;2022;1;19-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SANTA MARIA;0;ADELA ZAMUDIO;ADELA ZAMUDIO - SANTA MARIA;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:00:00
-7,80248E+14;-2,30568E+14;409;-70090836;-20275363;1484594;2022;1;20-10-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LAS PARCELAS;0;ANGEL PRIETO;ANGEL PRIETO - LAS PARCELAS;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;19:40:00
-7,8033E+14;-2,30555E+14;410;-7009822;-2027425;1484746;2022;1;24-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;EL SALITRE;0;0;- EL SALITRE;2249;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:50:00
-7,80856E+14;-2,29821E+14;411;-70145523;-20212441;1484751;2022;1;24-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;SAN MARTIN;0;JUAN MARTINEZ;JUAN MARTINEZ - SAN MARTIN;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:00:00
-7,80734E+14;-2,30145E+14;412;-70134534;-2023975;1484867;2022;1;20-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;66;CHOQUE LADO/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;0;- SALVADOR ALLENDE;2814;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;16:30:00
-7,80727E+14;-2,30192E+13;413;-70133944;-20243687;1484949;2022;1;22-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;69;CHOQUE POSTERIOR/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;0;- SALVADOR ALLENDE;2947;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;20:30:00
-7,80615E+14;-2,30379E+14;414;-70123824;-20259456;1484963;2022;1;22-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;68;CHOQUE POSTERIOR/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;28;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;1;IMPRUDENCIA DEL CONDUCTOR;0;LOS ALGARROBOS;0;0;- LOS ALGARROBOS;3592;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;17:30:00
-7,8085E+14;-2,3016E+14;415;-70144972;-20240953;1484986;2022;1;22-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;ARTURO PRAT;0;HEROES DE LA CONCEPCION;ARTURO PRAT - HEROES DE LA CONCEPCION;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;6:30:00
-7,80964E+14;-2,29848E+14;416;-70155229;-20214713;1485000;2022;1;25-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;WILSON;ARTURO PRAT - WILSON;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;4;2;16:00:00
-7,80928E+13;-2,29941E+14;417;-70151922;-20222526;1485018;2022;1;23-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;24;ROTONDA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;LA TIRANA;ARTURO PRAT - LA TIRANA;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:30:00
-7,8076E+14;-2,30242E+14;418;-70136876;-20247892;1485019;2022;1;25-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;12;CRUCE CON SEMAFORO APAGADO;32;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;1;IMPRUDENCIA DEL CONDUCTOR;0;SANTIAGO POLANCO;0;PLAYA BRAVA;PLAYA BRAVA - SANTIAGO POLANCO;0;0;0;0;2;2;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;15:00:00
-7,8077E+14;-2,29992E+14;419;-70137758;-20226812;1485025;2022;1;26-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;34;COLISION PERPENDICULAR;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;22;CONDUCCION BAJO INFLUENCIA DE DROGAS O ESTUPEFACIENTES;8;DROGAS Y/O FATIGA EN CONDUCTOR;0;JOSE MIGUEL CARRERA;0;LINCOYAN;JOSE MIGUEL CARRERA - LINCOYAN;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;1;1;0;18:20:00
-7,80818E+14;-2,3004E+14;420;-70142045;-20230861;1485495;2022;1;23-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;HEROES DE LA CONCEPCION;0;0;- HEROES DE LA CONCEPCION;2311;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:00:00
-7,80775E+14;-2,30251E+14;421;-70138211;-20248609;1485504;2022;1;24-10-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;72;VELOCIDAD NO RAZONABLE NI PRUDENTE;7;VELOCIDAD IMPRUDENTE;0;SANTIAGO POLANCO;0;ARTURO PRAT;ARTURO PRAT - SANTIAGO POLANCO;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:48:00
