Direccion,LATITUD,LONGITUD
"IQUIQUE, TOMAS BONILLA, COLO-COLO",-20.2278346,-70.136846
POZO ALMONTE,-20.2570503,-69.7857064
"POZO ALMONTE, comercio con estacion, 0.0",-20.2570503,-69.7857064
"IQUIQUE, GENARO GALLO, MANUEL BULNES",-20.2201278,-70.1361812
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, AVDA. PRAT, PLAYA BRAVA",-20.2464111,-70.1403293
"IQUIQUE, PASAJE NRO. 05, INTERIOR TERMINAL AGOPECUARIO",-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. PAMPA PERDIZ ESQUINA LOS NOGALES, 2590.0",-20.2708507,-70.0986937
"IQUIQUE, PEDRO PRADO, MANUEL RODRIGUEZ",-20.2239461,-70.1351704
"ALTO HOSPICIO, ESMERALDA, LOS GUINDALES, 2790.0",-20.266942,-70.1070489
"ALTO HOSPICIO, LOS TAMARUGOS, LOS CONDORES, 2690.0",-20.2714671,-70.1045706
"POZO ALMONTE, 21 DE MAYO CON PAMPA GERMANIA, 0.0",-20.2601657,-69.7846378
"IQUIQUE, AVDA.  ARTURO PRAT, SALITERA  VICTORIA",-20.2048548,-70.1419282
"IQUIQUE, VIVAR, OHIGGINS",-20.218536,-70.1488892
"IQUIQUE, ORELLA, ARTURO FERNANDEZ",-20.2207652,-70.1443587
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, ESTACIONAMIENTOS, MALL ZOFRI",-20.2319612,-70.1421087
"IQUIQUE, LATORRE, 21 DE MAYO",-20.2170705,-70.1435776
"IQUIQUE, AVDA. PLAYA BRAVA, SANTIAGO POLANCO",-20.2478923,-70.1368759
"IQUIQUE, AVDA. PEDRO PRADO, ELIAS LAFFERTE",-20.2225972,-70.1350708
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, AVDA. PEDRO PRADO, AVDA. CHIPANA",-20.2396655,-70.1345536
"IQUIQUE, COLON, INTERIOR RECINTOS AMURALLADOS",-20.2307033,-70.1356692
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"ALTO HOSPICIO, AV. LOS ALAMOS CON TILIVICHI, 2790.0",-20.2711253,-70.1077139
HUARA,-19.995924,-69.7712417
"IQUIQUE, AVDA. P. PRADO, MANUEL CASTRO RAMOS",-20.244863,-70.1334046
"IQUIQUE, JUAN MARTINEZ, LATORRE",-20.2169534,-70.1451921
PICA,,
"ALTO HOSPICIO, AV. LOS ARMOS CON SANTA MARTA, 3690.0",-20.273488,-70.0931295
PICA,,
"IQUIQUE, FRANCISCO VERGARA, ANKIEL NIELSEN",-20.2487975,-70.1346724
"IQUIQUE, AMUNATEGUI, RIQUELME",-20.2216013,-70.146812
PICA,,
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, AV. LOS AROMOS X LOS DALITES, 2190.0",-20.2736545,-70.0937502
"IQUIQUE, PRESIDENTE ERRAZURIZ, 1366.0",-20.223578,-70.1440132
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, AVDA. LA TIRANA, CALLE CUATRO",-20.2543166,-70.1260602
"IQUIQUE, 18  DE SEPTIEMBRE, LIBERTAD",-20.2307033,-70.1356692
"IQUIQUE, AVDA. PRAT, AVDA. AEROPUERTO",-20.2307033,-70.1356692
"IQUIQUE, AVDA. HEROES DE LA CONCEPCION, DIEGO PORTALES",-20.2301432,-70.1411798
"IQUIQUE, DIAGONAL FRANCISCO BILBAO, 4150.0",-20.2617337,-70.1290955
"IQUIQUE, ZEGERS, BARROSARANA",-20.2175833,-70.1474318
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, LOS MOREÑOS, 2630.0",-20.2371368,-70.1318248
"IQUIQUE, ESMERALDA, AMUNATEGUI",-20.2176315,-70.1465983
"ALTO HOSPICIO, CALLE 9 CON PASAJE 31, 31.0",-20.2686722,-70.1049169
"IQUIQUE, HAMBURGO, HONG-KONG",-20.207074,-70.1312176
"ALTO HOSPICIO, TILIVICHI, SANTA ROSA, 2790.0",-20.2770696,-70.1076069
"ALTO HOSPICIO, RAMON PEREZ OPAZO, 2755.0",-20.2701972,-70.1009113
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
COLCHANE,-19.2761393,-68.6388049
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, PLAYA BRAVA, PEDRO GONZALEZ",-20.2427402,-70.1399698
"ALTO HOSPICIO, LOS AROMOS, 3970.0",-20.2556598,-70.1069637
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, MANZANA 31, 31.0",-20.2686722,-70.1049169
HUARA,-19.995924,-69.7712417
"IQUIQUE, AVDA. PEDRO PRADO, SANTIAGO POLANCO",-20.2468369,-70.1329274
HUARA,-19.995924,-69.7712417
"IQUIQUE, ARTURO FERNANDEZ, SGTO. ALDEA",-20.2161264,-70.1441618
"IQUIQUE, MANUEL BULNES, ARTURO FERNANDEZ",-20.2196748,-70.1443406
"ALTO HOSPICIO, RICARDO LAGOS CON LOS AROMOS, 3990.0",-20.2686722,-70.1049169
"IQUIQUE, AVDA. H. DE LA CONCEPCION, TOMAS BONILLA",-20.2307033,-70.1356692
"IQUIQUE, AVDA. PEDRO PRADO, SANTIAGO POLANCO",-20.2468369,-70.1329274
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, ORELLA, AMUNATEGUI",-20.2206303,-70.146763
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, LATORRE, 18 DE SEPTIEMBRE",-20.2171182,-70.1429854
"ALTO HOSPICIO, AV. LAS AMERICAS CON CALLE ITALIA, 3590.0",-20.2936655,-70.1055504
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, HECTOR DAVILA, 2807.0",-20.2355255,-70.1357594
"ALTO HOSPICIO, AV. SANTA ROSA ESQUINA LA PAMPA, 2590.0",-37.8956594,-65.0957792
HUARA,-19.995924,-69.7712417
"IQUIQUE, AVDA. H. DE LA CONCEPCION, RIQUELME",-20.2307033,-70.1356692
"IQUIQUE, AVDA. LA TIRANA, avda. fco. bilbao",-20.2691828,-70.1257417
"IQUIQUE, AVDA. A. PRAT, AMUNATEGUI",-20.2067534,-70.1452669
"IQUIQUE, ORELLA, PATRICIO LYNCH",-20.2203193,-70.1515539
"ALTO HOSPICIO, AV. SANTA MARIA, AV. LAS AMERICAS, 2390.0",-20.2847174,-70.1022289
"IQUIQUE, CASTRO RAMOS, AVDA. LA TIRANA",-20.2444412,-70.1282904
"ALTO HOSPICIO, CIRCUNVALACION, 3250.0",-20.2686722,-70.1049169
"IQUIQUE, CESPEDES GONZALEZ, ARTURO FERNANDEZ",-20.2245126,-70.1445436
"ALTO HOSPICIO, AV. LOS CONDORES X EL SALITRE, 2390.0",-20.2719484,-70.1029629
"IQUIQUE, SAN MARTIN, E. RAMIREZ",-20.2307033,-70.1356692
"IQUIQUE, AVDA. CERRO DRAGON, CASTRO RAMOS",-20.2443662,-70.129305
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, PADRE HURTADO, CERRO DRAGON",-20.2603655,-70.1270142
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, 18 DE SEPTIEMBRE, ORELLA",-20.2208235,-70.1432206
"IQUIQUE, INTERIOR SERVICENTRO COPEC, AVDA. A. PRAT NRO. 1732",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, LOS GUINDALES CON AV. LOS AROMOS, 2790.0",-20.2661815,-70.1064075
"IQUIQUE, ZEGERS, AVDA. PEDRO PRADO",-20.2182167,-70.1347514
PICA,,
"IQUIQUE, SOLDADO PEDRO PRADO, DIEGO PORTALES",-20.2307248,-70.1356851
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"IQUIQUE, AVDA. A. PRAT, AVDA. H. DE LA CONCEPCION",-20.2484469,-70.1381101
POZO ALMONTE,-20.2570503,-69.7857064
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, AV. LOS AROMOS, 3720.0",-20.2736545,-70.0937502
"IQUIQUE, RIQUELME, AMUNATEGUI",-20.2176315,-70.1465983
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, GABRIELA MISTRAL, 4020.0",-20.2896028,-70.1064049
"ALTO HOSPICIO, AV. LOS AROMOS CON RAUL ERLICH, 3790.0",-20.2736545,-70.0937502
"IQUIQUE, ZEGERS, 21 DE MAYO",-20.2178506,-70.1419968
"IQUIQUE, TARAPACA, PATRICIO  LYNCH",-20.2154369,-70.1513951
"IQUIQUE, AVDA. H. DE LA CONCEPCION, LAS ROZAS",-20.2307033,-70.1356692
"IQUIQUE, JUAN MARTINEZ, BULNES",-20.2193059,-70.1455148
"ALTO HOSPICIO, SANTA ROSA, CALLE DOS, 2590.0",-20.2748883,-70.1038276
"IQUIQUE, AVDA. PRAT, DIEGO PORTALES",-20.2307033,-70.1356692
"IQUIQUE, AVDA. LA TIRANA, CALLE UNO",-20.2543166,-70.1260602
"IQUIQUE, TOCOPILLA, 3003.0",-22.0888423,-70.1961437
"IQUIQUE, MANUEL BULNES, AVDA. PEDRO PRADO",-20.2201814,-70.1349026
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, LATORRE, ARTURO PEREZ CANTO",-20.2175256,-70.1371063
"ALTO HOSPICIO, LOS AROMOS, LAS PARCELAS, 3269.0",-20.2539593,-70.1060669
"IQUIQUE, prat, 2108.0",-20.2307033,-70.1356692
"IQUIQUE, ESMERALDA, PATRICIO LYNCH",-20.2154369,-70.1513951
"HUARA, JOSE MIGUEL CARRERA, ELEUTERIO RAMIREZ",-19.9959408,-69.7712298
ALTO HOSPICIO,-20.2686722,-70.1049169
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, AVDA. ARTURO PRAT, AVDA. P. HURTADO",-20.2625059,-70.130789
"IQUIQUE, RUTA LA SAL 61B001, KLM 750",-20.2307033,-70.1356692
HUARA,-19.995924,-69.7712417
"IQUIQUE, PEDRO GAMBONI, AVDA. SALVADOR ALLENDE",-20.2364664,-70.1360525
"IQUIQUE, AVDA. LA TIRANA, AVDA. CHIPANA",-20.2518219,-70.1260999
"IQUIQUE, AVDA. LA TIRANA, CAMPOS DEPORTES",-20.227256,-70.1298393
POZO ALMONTE,-20.2570503,-69.7857064
COLCHANE,-19.2761393,-68.6388049
"IQUIQUE, COLO-COLO, BERNARDINO GUERRA",-20.2296258,-70.1370293
"IQUIQUE, DIEGO PORTALES, AVDA. ARTURO PRAT",-20.244478,-70.1410328
"IQUIQUE, LAS CABRAS, PUERTA NRO 12 ZOFRI",-20.20843,-70.14043
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, LOS NOGALES, 3221.0",-20.2663191,-70.0996867
"IQUIQUE, PATRICIO LYNCH, PLAYA CHIPANA",-20.2154369,-70.1513951
"ALTO HOSPICIO, PARCELAS, 16.0",-20.2686722,-70.1049169
"IQUIQUE, ROTONDA EL PAMPINO, RUTA A-16",-20.2585155,-70.0726409
"IQUIQUE, 1350.0",-20.2307033,-70.1356692
"IQUIQUE, GENARO GALLO, LAS MARGARITAS",-20.2350493,-70.138558
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, wilson, anibal pinto",-20.2167578,-70.1528862
"ALTO HOSPICIO, AV. LA PAMPA, AV. RAMON PEREZ OPAZO, 2900.0",-20.2700618,-70.100866
"IQUIQUE, BARROS ARANA, TARAPACA",-20.2175833,-70.1474318
HUARA,-19.995924,-69.7712417
"IQUIQUE, BUGAMBILIAS, LOS GLADIOLOS",-20.2330879,-70.1389157
HUARA,-19.995924,-69.7712417
"IQUIQUE, ZEGERS, 21 DE MAYO",-20.2178506,-70.1419968
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, LOSE MIGUEL CARRERA, 21 DE MAYO",-20.226596,-70.1425683
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, ARTURO FERNANDEZ, SGTO. ALDEA",-20.2161264,-70.1441618
"ALTO HOSPICIO, TILIVICHE, 2725.0",-20.2725782,-70.1064197
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, ORELLA, AMUNATEGUI",-20.2206303,-70.146763
"IQUIQUE, ROTONDA EL PAMPINO, MANUEL RODRIGUEZ",-20.2236,-70.1434542
"ALTO HOSPICIO, CALLE 09 CON PJE. 36, 15.0",-20.2686722,-70.1049169
"IQUIQUE, TADEO HAENKE, errazuriz sur",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, SERRANO, OSCAR BONILLA",-20.2141207,-70.1399322
"IQUIQUE, colon, 2556.0",-20.2307033,-70.1356692
"IQUIQUE, INTERIOR TERMINAL AGRO, PUERTA ORIENTE",-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. LAS AMERICAS, 3800.0",-20.2901059,-70.1042119
"IQUIQUE, ORELLA, ARTURO FERNANDEZ",-20.2207652,-70.1443587
"ALTO HOSPICIO, SANTA ROSA DE MOLLE, 2.0",-20.2718999,-70.0889182
"IQUIQUE, HEROES DE LA CONCEPCION, TOMAS BONILLA",-20.2276843,-70.1402925
"ALTO HOSPICIO, AV. LAS AMERICAS, 2580.0",-20.2901059,-70.1042119
"ALTO HOSPICIO, AV. LAS AMERICAS CON AV. SANTA MARIA, 3290.0",-20.2847174,-70.1022289
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, AV. LAS AMERICAS, 2680.0",-20.2901059,-70.1042119
"IQUIQUE, AVDA. D. PORTALES, DIEGO PORTALES",-20.2307105,-70.1371321
"ALTO HOSPICIO, AV. SANTA MARIA, 4083.0",-20.2842259,-70.0994111
"IQUIQUE, AVDA. PRAT, FTE. CASINO DE JUEGO",-20.2307033,-70.1356692
"ALTO HOSPICIO, LOS AROMOS CON LOS GUINDALES, 3790.0",-20.2652492,-70.1055102
"IQUIQUE, AVDA. A. PRATT, SANTIAGO POLANCO",-20.2466747,-70.1321136
"IQUIQUE, LUIS CRUZ MARTINEZ, VICENTE ZEGERS",-20.2180367,-70.1385098
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, MOISES GONZALEZ, AVDA. HEROES DE LA CONCEPCION",-20.2103074,-70.1384064
"IQUIQUE, LIBERTAD, OSCAR BONILLA",-20.2194645,-70.1403842
"ALTO HOSPICIO, TILIVICHI, 3033.0",-20.2725782,-70.1064197
"IQUIQUE, GOMEZ CARREÑO, ALMIRANTE MERINO",-20.2333352,-70.1324357
"ALTO HOSPICIO, AV. LOS ALAMOS CON LOS NOGALES, 2790.0",-20.2662507,-70.1025442
"ALTO HOSPICIO, AV. LOS ALAMOS CON LOS NARANJOS, 3290.0",-20.2686722,-70.1049169
"ALTO HOSPICIO, AV. LOS AROMOS, 3990.0",-20.2736545,-70.0937502
"IQUIQUE, AVDA. CAMPOS DEPORTES, JUAN GUIREAUX",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, ARTURO PEREZ CANTO, HERNAN FUENZALIDA",-20.2288673,-70.1384204
"IQUIQUE, AVDA. PLAYA BRAVA, SECTOR DE LOS JUEGOS",-20.2479851,-70.1368551
"IQUIQUE, AVDA LA TIRANA, TADEO HAENKE",-20.2382135,-70.1286667
"IQUIQUE, 3842.0",-20.2307033,-70.1356692
"IQUIQUE, CESPEDES GONZALEZ, VIVAR",-20.2243074,-70.149329
"IQUIQUE, AVDA. HEROES DE LA CONCEPCION, RIQUELME",-20.2265534,-70.1400001
"IQUIQUE, AVDA. HEROES DE LA CONCEPCION, CESPEDES GONZALEZ",-20.2247382,-70.139754
HUARA,-19.995924,-69.7712417
"IQUIQUE, ZEGERS, FCO. ERRAZURIZ",-20.2307033,-70.1356692
PICA,,
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, CALLE 5, AVDA. LA TIRANA",-20.2890618,-70.1259748
PICA,,
"ALTO HOSPICIO, AV. LOS AROMOS CON CALLE LOS NARANJOS, 2390.0",-20.2686722,-70.1049169
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, SOLDADO PEDRO PRADO, AVDA. RAMON PEREZ OPAZO",-20.2542691,-70.1314071
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, PILOTO PARDO, AVDA. HEROES DE LA CONCEPCION",-20.2133583,-70.1388275
"IQUIQUE, AVDA. H. DE LA CONCEPCION, THOMPSON",-20.2307033,-70.1356692
"IQUIQUE, AVDA. FCO BILBAO, AVDA. PADRE HURTADO",-20.2616614,-70.129137
"IQUIQUE, SGTO. ALDEA, AVDA. HEROES DE LA CONCEPCION",-20.2163207,-70.1391357
POZO ALMONTE,-20.2570503,-69.7857064
PICA,,
"IQUIQUE, AVDA. P. PRADO, MANUEL BULNES",-20.2201814,-70.1349026
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, LOS GUINDALES, CERRO ESMERALDA, 2790.0",-20.2652492,-70.1055102
"ALTO HOSPICIO, AV. LAS AMERICAS, 65.0",-20.2901059,-70.1042119
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, 1997.0",-20.2307033,-70.1356692
"IQUIQUE, CALLE 5, COLEGIO HISPANO BRITANICO",-20.2651579,-70.1255736
"IQUIQUE, LAS ROZAS, GENARO GALLO",-20.2374219,-70.1391931
ALTO HOSPICIO,-20.2686722,-70.1049169
IQUIQUE,-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. LA PAMPA, AV. LOS CONDORES, 3280.0",-20.2720767,-70.1028957
"ALTO HOSPICIO, AV. LOS AROMOS CON AV. LOS ALAMOS, 3290.0",-20.2686722,-70.1049169
"IQUIQUE, AVDA. DIEGO PORTALES, 21 DE MAYO",-20.2296416,-70.1427763
"IQUIQUE, MAITENES, ORELLA",-20.2213609,-70.1334644
PICA,,
"IQUIQUE, AVDA. H. DE LA CONCEPCION, MANUEL BULNES",-20.2197049,-70.1437707
"IQUIQUE, AVDA. CHIPANA, CERRO DRAGON",-20.2455526,-70.1292691
"IQUIQUE, GENARO GALLO, AVDA. TADEO HEANKE",-20.2394749,-70.1403552
"IQUIQUE, DIEGO PORTALES, LINCOYAN",-20.2306178,-70.1381075
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, GOROSTIAGA, OBISPO LABBE",-20.2164075,-70.1503176
"ALTO HOSPICIO, AV. LA PAMPA CON LOS CONDORES, 2790.0",-20.2720767,-70.1028957
"IQUIQUE, ARTURO FERNANDEZ, CESPEDES GONZALEZ",-20.2245126,-70.1445436
"IQUIQUE, OHIGGINS, ESTACIONAMIENTO CLUB NORTE AMERICA",-20.2183828,-70.1540098
"IQUIQUE, OBISPO LABBE, ORELLA",-20.2203861,-70.1504462
"ALTO HOSPICIO, AV. PAMPA UNION, 3360.0",-20.2759063,-70.1041594
"IQUIQUE, 2680.0",-20.2307033,-70.1356692
"IQUIQUE, AVDA. PRAT, RAMIREZ",-20.2307033,-70.1356692
"IQUIQUE, TADEO HAENKE, RANCAGUA",-20.2402494,-70.131756
"IQUIQUE, LOS GLADIOLOS, GENARO GALLO",-20.2334817,-70.1379182
"ALTO HOSPICIO, AV. SANTA MARIA CON ALFONSINA STORNI, 3270.0",-20.2842961,-70.0985027
"IQUIQUE, AVDA. LA TIRANA, EL MONTE",-20.2543166,-70.1260602
"ALTO HOSPICIO, LOS PEPINOS ESQUINA LOS TUMBOS, 3900.0",-20.2655245,-70.1057571
"IQUIQUE, MAULE, RANCAGUA",-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. LOS ALAMOS CON AV. LOS AROMOS, 3590.0",-20.2662507,-70.1025442
HUARA,-19.995924,-69.7712417
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"IQUIQUE, 1609.0",-20.2307033,-70.1356692
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, 3682.0",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
PICA,,
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, AV. CIRCUNVALACION CON CALLE 4, 2790.0",-20.2686722,-70.1049169
"IQUIQUE, AVDA. PRAT, 1670.0",-20.21265,-70.1401344
"IQUIQUE, RANCAGUA, CASTRO RAMOS",-20.2445158,-70.131685
"ALTO HOSPICIO, AV. LOS ALAMOS, LOS ALMENDROS, 3190.0",-20.2662507,-70.1025442
"IQUIQUE, JUAN MARTINEZ, VICENTE SEGERS",-20.2307033,-70.1356692
ALTO HOSPICIO,-20.2686722,-70.1049169
HUARA,-19.995924,-69.7712417
"IQUIQUE, THOMPSON, ARTURO FERNANDEZ",-20.2152276,-70.1441196
"ALTO HOSPICIO, AV. LOS AROMOS CON PJE. SAN FRANCISCO, 3290.0",-20.2686722,-70.1049169
"IQUIQUE, HERNAN FUENZALIDA, ARTURO FERNANDEZ",-20.2285882,-70.144682
"PICA, CARLOS CONDELL ESQUINA GENERAL IBAÑEZ, 0.0",,
"IQUIQUE, AVDA. AEROPUERTO, TADEO HAENKE",-20.2307033,-70.1356692
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, 21 DE MAYO, ZEGERS",-20.2177736,-70.143625
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"IQUIQUE, PLAYA BRAVA, SALVADOR ALLENDE",-20.2479851,-70.1368551
"IQUIQUE, RUTA A-1, 373.0",-20.2307033,-70.1356692
ALTO HOSPICIO,-20.2686722,-70.1049169
"ALTO HOSPICIO, CANAAN, CALLE 3, 2358.0",-20.2686722,-70.1049169
"ALTO HOSPICIO, LOS ALMENDROS, AV. LOS ALAMOS, 2990.0",-20.2658838,-70.102239
"POZO ALMONTE, SANTA ROSA, 0.0",-20.2553863,-69.7855338
"IQUIQUE, JOSE JOAQUIN PEREZ, AVDA. H. DE LA CONCEPCION",-20.2227166,-70.1417354
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, PATRICIO LYNCH, TARAPACA",-20.2154369,-70.1513951
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, CALLE 9, CALLE 3, 1590.0",-20.2686722,-70.1049169
"ALTO HOSPICIO, AV. PAMPA UNION, AV. LA PAMPA, 3400.0",-20.2776152,-70.0986886
"IQUIQUE, JUAN MARTINEZ, SAN MARTIN",-20.2128199,-70.1448148
POZO ALMONTE,-20.2570503,-69.7857064
"POZO ALMONTE, la noria sta ana, 0.0",-20.2570503,-69.7857064
"ALTO HOSPICIO, CALLE EL MIRADOR, 3648.0",-20.2743974,-70.1020451
"IQUIQUE, INTERIOR RECINTO ZOFRI, MANZANA 09 GALPON 62",-20.206958,-70.1404458
POZO ALMONTE,-20.2570503,-69.7857064
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, AVDA. CASTRO RAMOS, FCO. VERGARA",-20.2451662,-70.1355174
"IQUIQUE, LAS MARGARITAS, GENARO GALLO",-20.2350493,-70.138558
"IQUIQUE, AVDA. LA TIRANA, DIEGO PORTALES",-20.2309225,-70.1284733
"IQUIQUE, AVDA. ARTURO PRAT, SANTIAGO POLANCO",-20.2484469,-70.1381101
"ALTO HOSPICIO, PASAJE GUINEA, 1.0",-20.2871929,-70.1019707
"IQUIQUE, ZEGERS, ARTURO FERNANDEZ",-20.2177479,-70.1442373
"ALTO HOSPICIO, AVENIDA 14, JERICO, 2390.0",-20.2481853,-70.1009137
"IQUIQUE, SGTO. ALDEA, AVDA. HEROES DE LA CONCEPCION",-20.2163207,-70.1391357
"ALTO HOSPICIO, AV. LOS ALAMOS, 2377.0",-20.2662507,-70.1025442
"ALTO HOSPICIO, LOS ALMENDROS, PJE. CHACA, 2980.0",-20.2665891,-70.1018295
"ALTO HOSPICIO, AV. LOS ALAMOS, LOS NARANJOS, 2790.0",-20.2662507,-70.1025442
"IQUIQUE, BARROS ARANA, MANUEL RODRIGUEZ",-20.2234394,-70.1477687
POZO ALMONTE,-20.2570503,-69.7857064
ALTO HOSPICIO,-20.2686722,-70.1049169
"IQUIQUE, SOLDADO P. PRADO, LOS GLADIOLOS",-20.2337606,-70.1362908
"ALTO HOSPICIO, LOS NOGALES, 2455.0",-20.2663191,-70.0996867
"IQUIQUE, 69.0",-20.2307033,-70.1356692
HUARA,-19.995924,-69.7712417
POZO ALMONTE,-20.2570503,-69.7857064
"ALTO HOSPICIO, AV. RAMON PEREZ OPAZO, CALLE SANTA ROSA, 3290.0",-20.2701972,-70.1009113
"IQUIQUE, MANUEL BULNES, PEDRO PRADO",-20.2201814,-70.1349026
"ALTO HOSPICIO, CALLE TRES, CALLE NUEVE, 3450.0",-20.2965306,-70.1090897
POZO ALMONTE,-20.2570503,-69.7857064
"IQUIQUE, HERNAN FUENZALIDA, CASTRO RAMOS",-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. LA PAMPA, 3649.0",-20.2725893,-70.1031146
"IQUIQUE, DIAGONAL FCO. BILBAO, 3860.0",-20.2307033,-70.1356692
HUARA,-19.995924,-69.7712417
"POZO ALMONTE, buen retiro con pampa germania, 0.0",-20.2570852,-69.7845911
"IQUIQUE, AVDA. LA TIRANA, CASTRO RAMOS",-20.2444412,-70.1282904
"IQUIQUE, 2468.0",-20.2307033,-70.1356692
"IQUIQUE, AVDA. LOS HEROES DE LA CONCEPCION, TARAPACA",-20.2111906,-70.1384119
HUARA,-19.995924,-69.7712417
"ALTO HOSPICIO, AV. LA PAMPA, AV. LAS AMERICAS, 3290.0",-20.2725893,-70.1031146
"IQUIQUE, ESMERALDA, BARROS ARANA",-20.2116628,-70.1470863
"IQUIQUE, AVDA. FCO BILBAO, CALLE 01",-20.2307033,-70.1356692
"ALTO HOSPICIO, AV. LAS AMERICAS, 2745.0",-20.2901059,-70.1042119
"ALTO HOSPICIO, CALLE ALTO MOLLE CON PJE. MARIA ENCARNACION, 3670.0",-20.2770148,-70.1020269
"ALTO HOSPICIO, AVENIDA LOS LAGOS, CALLE LA SERENA, 2690.0",-20.2803997,-70.0828714
"IQUIQUE, LAS GAVIOTAS, AVDA. A. PRAT",-20.2307033,-70.1356692
"IQUIQUE, 4300.0",-20.2307033,-70.1356692
HUARA,-19.995924,-69.7712417
"ALTO HOSPICIO, PJE. SANTA EMA CON PJE. SANTA ANGELA, 2390.0",-20.2773271,-70.0954112
"IQUIQUE, DIEGO PORTALES, 12 ORIENTE",-20.2307033,-70.1356692
"IQUIQUE, 21 DE MAYO, ORELLA",-20.2208923,-70.1421601
"ALTO HOSPICIO, LOS AROMOS, RICARDO LAGOS",-20.2686722,-70.1049169
"IQUIQUE, ORELLA, ARTURO FERNANDEZ",-20.2207652,-70.1443587
HUARA,-19.995924,-69.7712417
"IQUIQUE, GOMEZ CARREÑO, CERRO DRAGON",-20.2330057,-70.1302175
"ALTO HOSPICIO, AV. CIRCUNVALACION",-20.2853229,-70.1048561
"IQUIQUE, AVDA. L. BERNARDO OHIGGINS, AVDA. H. DE LA CONCEPCION",-20.2188278,-70.1436951
"IQUIQUE, CESPEDES GONZALEZ, 18 DE SEPTIEMBRE",-20.2245658,-70.1435295
POZO ALMONTE,-20.2570503,-69.7857064
