Direccion,Latitud,Longitud
"IQUIQUE, Avenida Arturo Prat Avenida HEROES Heroes de la Concepcion",-20.2414367,-70.1342598
"IQUIQUE, RANCAGUA, 3029",-20.2451486,-70.131722
"ALTO HOSPICIO, PASAJE FUERZA UNIDA, 1",-20.2686722,-70.1049169
"ALTO HOSPICIO, Los aromos 3961, 3961",-20.2686722,-70.1049169
"ALTO HOSPICIO, El Boro Jerusalen",-20.2686722,-70.1049169
"IQUIQUE, RANCAGUA, 3560",-20.2559674,-70.1287367
"ALTO HOSPICIO, Ramon Perez Opazo TAMARUGOS",-20.2683502,-70.1019814
"IQUIQUE, LIBERTAD, VEINTIUNO DE MAYO",-20.2189238,-70.1420816
"IQUIQUE, Avenida Arturo Prat Avenida LUIS EMILIO RECABARREN",-20.2360495,-70.141895
"IQUIQUE, Avenida SANTIAGO POLANCO, RANCAGUA",-20.2464084,-70.131271
"IQUIQUE, Avenida FRANCISCO BILBAO, 3422",-20.2565219,-70.1329843
"IQUIQUE, SOTOMAYOR, Circunvalación",-20.2111333,-70.1416166
"ALTO HOSPICIO, LAS PARCELAS, 8",-20.2686722,-70.1049169
"IQUIQUE, GENARO GALLO, LAS ROSAS",-20.2373067,-70.139562
"ALTO HOSPICIO, TTE.MERINO CORREA, TRONCAL",-20.2885751,-70.0840983
"ALTO HOSPICIO, Los Alamos LOS MANZANOS",-20.2653728,-70.1015975
"IQUIQUE, VIVAR, 1058",-20.2181206,-70.1487189
"IQUIQUE, Salvador Allende SOTOMAYOR",-20.2111333,-70.1416166
"ALTO HOSPICIO, LAS PARCELAS, CALETERA A-616",-20.2526757,-70.1046578
"IQUIQUE, FILOMENA VALENZUELA, 742",-20.2367318,-70.1482462
"ALTO HOSPICIO, CALETERA A-16, 2916",-20.2746411,-70.0957158
"IQUIQUE, Avenida La Tirana DIEGO PORTALES",-20.2309225,-70.1284733
"ALTO HOSPICIO, RIO PUELO, 3040",-20.2884262,-70.1065779
"ALTO HOSPICIO, Circunvalación SALIT. La Pampa",-20.2686722,-70.1049169
"IQUIQUE, HEROES Heroes de la Concepcion 1924",-20.2111906,-70.1384119
"IQUIQUE, HEROES Heroes de la Concepcion 1924",-20.2111906,-70.1384119
"ALTO HOSPICIO, Circunvalación Los Alamos",-20.2686722,-70.1049169
"IQUIQUE, Avenida HEROES Heroes de la Concepcion LOS LILENES",-20.2414367,-70.1342598
"ALTO HOSPICIO, CALETERA A-16, LAS PARCELAS",-20.2701756,-70.0935124
"IQUIQUE, Avenida La Tirana PLAYA BLANCA",-20.2543166,-70.1260602
"ALTO HOSPICIO, LOS CONDORES, 3737",-20.2737347,-70.0989503
"ALTO HOSPICIO, TTE. MERINO CORREA, 2283",-20.2885751,-70.0840983
"IQUIQUE, OHIGGINS, Salvador Allende",-20.2188278,-70.1436951
"IQUIQUE, Avenida Arturo Prat Avenida Ramon Perez Opazo",-20.244478,-70.1410328
"ALTO HOSPICIO, Circunvalación RIO AYSEN",-20.2894325,-70.1063433
"IQUIQUE, Avenida PLAYA BRAVA, LUIS EMILIO RECABARREN",-20.2479851,-70.1368551
"IQUIQUE, TRECE ORIENTE, 2015",-20.2283418,-70.1344502
"IQUIQUE, Salvador Allende TOMAS BONILLA",-20.2279008,-70.1354882
"IQUIQUE, MANUEL PLAZA, 2995",-20.2460346,-70.1388094
"ALTO HOSPICIO, Los Alamos LOS AROMOS",-20.2639334,-70.0988598
"IQUIQUE, CESPEDEZ Y GONZALEZ, RAMIREZ",-20.2246339,-70.1419103
"IQUIQUE, CERRO COLORADO, CERO SAUNA",-20.2663509,-70.1274684
"ALTO HOSPICIO, STA. MARIA, MA.LUISA BOMBAL",-20.2808591,-70.1023663
"ALTO HOSPICIO, LAS PARCELAS, 4182",-20.2686722,-70.1049169
"IQUIQUE, JUAN MARTINEZ, TARAPACA",-20.2193478,-70.1454167
"ALTO HOSPICIO, TILIVICHE, LAS AVELLANAS",-20.2701428,-70.1084922
"IQUIQUE, SERRANO, Salvador Allende",-20.2138472,-70.1440474
"IQUIQUE, Avenida Arturo Prat 2270",-20.2622467,-70.1272515
"IQUIQUE, GENARO GALLO, THOMPSON",-20.2157202,-70.135764
"IQUIQUE, Tadeo Haenke GENARO GALLO",-20.2394749,-70.1403552
"IQUIQUE, Manuel Bulnes 12 DE FEBRERO",-20.2198336,-70.1414293
"ALTO HOSPICIO, LOS CONDORES, PEÑA CHICA",-20.2712936,-70.1059573
"IQUIQUE, GOMEZ CARREÑO, PEDRO DE VALDIVIA",-20.2329027,-70.133599
"IQUIQUE, Avenida Ramon Perez Opazo Avenida Salvador Allende",-20.2542691,-70.1314071
"IQUIQUE, RANCAGUA, MAULE",-20.2379358,-70.1322064
"IQUIQUE, GENARO GALLO, LIBERTAD",-20.2257613,-70.1371644
"ALTO HOSPICIO, 12 SUR, EJERCITO",-20.2686722,-70.1049169
"ALTO HOSPICIO, LAS PARCELAS, 2907",-20.2686722,-70.1049169
"IQUIQUE, ELIAS LAFFERTE, MARGARITA NARANJO",-20.225863,-70.1315828
"IQUIQUE, La Tirana 1814",-20.2264535,-70.1301597
"IQUIQUE, Avenida Tadeo Haenke PSJE. CONCEPCION",-20.2414367,-70.1342598
"IQUIQUE, OHIGGINS, Rotonda EL PAMPINO",-20.22088,-70.132018
"IQUIQUE, LA ROSAS, 1945",-20.2414367,-70.1342598
"ALTO HOSPICIO, VOLCAN LLAIMA, 4031",-20.2876947,-70.091544
"IQUIQUE, Cerro Dragón 3436",-20.25427,-70.12802
"IQUIQUE, Avenida Arturo Prat DIEGO PORTALES",-20.244478,-70.1410328
"IQUIQUE, Avenida Salvador Allende MAULE",-20.2386787,-70.1348895
"IQUIQUE, Circunvalación 600",-20.2414367,-70.1342598
"IQUIQUE, Salvador Allende Maule",-20.2386787,-70.1348895
"IQUIQUE, JOSE MIGUEL CARRERA, AMUNATEGUI",-20.2264095,-70.1470656
"IQUIQUE, LATORRE, VIVAR",-20.2163419,-70.1486993
"IQUIQUE, JOSE MIGUEL CARRERA, 1315",-20.2265586,-70.1422806
"ALTO HOSPICIO, LOS NOGALES, La Pampa",-20.2686722,-70.1049169
"IQUIQUE, SOTOMAYOR, 2213",-20.2131155,-70.1328436
"IQUIQUE, PROYECTADA, 2120",-20.27454,-70.1298283
"IQUIQUE, BULNES, 12 DE FEBRERO",-20.2198336,-70.1414293
"IQUIQUE, 21 DE MAYO, TOMAS BONILLA",-20.2275957,-70.1426209
"IQUIQUE, Avenida La Tirana PLAYA BLANCA",-20.2543166,-70.1260602
"IQUIQUE, Avenida Arturo Prat AMUNATEGUI",-20.2067534,-70.1452669
"IQUIQUE, Avenida Salvador Allende PEDRO PRADO VIEJO",-20.2396655,-70.1345536
"ALTO HOSPICIO, LAS PARECELAS, LOS FLAMENCOS",-20.2686722,-70.1049169
"ALTO HOSPICIO, R.PEREZ OPAZO, LOS GUINDALES",-20.2647266,-70.1050322
"ALTO HOSPICIO, LAS PARCELAS, 29",-20.2686722,-70.1049169
"IQUIQUE, VEINTIUNO DE MAYO, TOMAS BONILLA",-20.2275957,-70.1426209
"ALTO HOSPICIO, CALETERA A-16, LOS CONDORES",-20.2671328,-70.0874421
"IQUIQUE, La Tirana Rotonda EL PAMPINO",-20.2208561,-70.1319844
"IQUIQUE, Avenida PLAYA BRAVA, LUIS EMILIO RECABARREN",-20.2479851,-70.1368551
"ALTO HOSPICIO, LAS PARCELAS, 4440",-20.2686722,-70.1049169
"IQUIQUE, GENARO GALLO, BULNES",-20.2201278,-70.1361812
"IQUIQUE, Avenida Arturo Prat Avenida Tadeo Haenke",-20.2404198,-70.1372473
"ALTO HOSPICIO, Las Americas JUANITA FERNANDEZ",-20.2812046,-70.1008192
"IQUIQUE, Avenida HEROES Heroes de la Concepcion Avenida Arturo Prat",-20.2414367,-70.1342598
"IQUIQUE, DIEGO PORTALES, ARTURO PEREZ CANTO",-20.2211368,-70.1377023
"IQUIQUE, PRESIDENTE Salvador Allende AV.SALVADOR ALLENDE",-20.2370355,-70.1356696
"ALTO HOSPICIO, Las Americas CARMELA CARVAJAL",-20.2800542,-70.1007563
"ALTO HOSPICIO, Gabriela Mistral CONTINENTAL",-20.2849394,-70.1047148
"ALTO HOSPICIO, IGUALDAD, 10",-20.2686722,-70.1049169
"IQUIQUE, Avenida JOSE FRANCISCO VERGARA, CASTRO RAMOS",-20.2451662,-70.1355174
"IQUIQUE, SOTOMAYOR, 1034",-20.2109096,-70.1443315
"ALTO HOSPICIO, LAS PARCELAS, PASAJE UNO",-20.2706386,-70.0955378
"IQUIQUE, Cerro Dragón 3135",-20.2468248,-70.1296256
"ALTO HOSPICIO, Montes los Olivos VILLARRICA",-20.2686722,-70.1049169
"IQUIQUE, RIQUELME, 776",-20.2213171,-70.1481155
"ALTO HOSPICIO, Montes los Olivos LAGUNA SAN RAFAEL",-20.2587082,-70.0988983
"IQUIQUE, VIDELA, JUAN MARTINEZ",-20.2102667,-70.1445383
"IQUIQUE, Avenida La Tirana CAMPO DE DEPORTES",-20.227256,-70.1298393
"IQUIQUE, VIVAR, THOMPSON",-20.2148742,-70.1485661
"IQUIQUE, Salitrera VICTORIA, MAPOCHO",-20.2049542,-70.1369169
"IQUIQUE, Salitrera VICTORIA, MAPOCHO",-20.2049542,-70.1369169
"IQUIQUE, Avenida Arturo Prat OHIGGINS",-20.2181701,-70.1551829
"IQUIQUE, RANCAGUA, 2710",-20.2354499,-70.1318557
"IQUIQUE, RANCAGUA, 2710",-20.2354499,-70.1318557
"IQUIQUE, EMILIO RECABARREN, Avenida Arturo Prat",-20.244478,-70.1410328
"IQUIQUE, Avenida LUIS EMILIO RECABARREN, Avenida Arturo Prat",-20.2360495,-70.141895
"IQUIQUE, HERNAN FUENZALIDA, HEROES Heroes de la Concepcion",-20.2300539,-70.1409672
"IQUIQUE, Avenida FRANCISCO BILBAO, CERRO COLORADO",-20.2617337,-70.1290955
"IQUIQUE, VIDELA, 1151",-20.2105004,-70.1435107
"IQUIQUE, LOS LILENES, EL ALMENDRAL",-20.2347855,-70.1422392
"IQUIQUE, Salvador Allende HERNAN FUENZALIDA",-20.2290311,-70.135502
"IQUIQUE, Avenida HEROES Heroes de la Concepcion LAS ROSAS",-20.2414367,-70.1342598
"IQUIQUE, VIVAR, SERRANO",-20.2135226,-70.1485122
"IQUIQUE, Avenida FRANCISCO BILBAO, 3414",-20.2561469,-70.1334404
"ALTO HOSPICIO, Los Pepinos LOS PERALES",-20.2663718,-70.1002038
"ALTO HOSPICIO, CALLE 7, CALLE 77",-20.292979,-70.1056567
"IQUIQUE, MANUEL RODRIGUEZ, DIECIOCHO DE SEPTIEMBRE",-20.2236,-70.1434542
"IQUIQUE, Avenida PROGRESO, 2000",-20.2273785,-70.1317368
"IQUIQUE, Avenida Arturo Prat 2250",-20.2301143,-70.1468849
"ALTO HOSPICIO, LAS PARCELAS, Los Alamos",-20.2686722,-70.1049169
"IQUIQUE, THOMPSON, LUIS CRUZ MARTINEZ",-20.2155912,-70.1383408
"IQUIQUE, THOMPSON, LUIS CRUZ MARTINEZ",-20.2155912,-70.1383408
"IQUIQUE, HEROES DE LA ONCEPCION, Manuel Bulnes",-20.2199419,-70.1393996
"IQUIQUE, Avenida HEROES Heroes de la Concepcion Avenida Arturo Prat",-20.2414367,-70.1342598
"IQUIQUE, ARTURO FERNANDEZ, OHIGGINS",-20.2187948,-70.1443066
"IQUIQUE, ELIAS LEFFERTE, Salvador Allende",-20.2414367,-70.1342598
"IQUIQUE, MANUEL RODRIGUEZ, OBISPO LABBE",-20.2233179,-70.1505699
"IQUIQUE, CAMPO DEPORTE, La Tirana",-20.2254732,-70.1318466
"IQUIQUE, Salitrera VICTORIA, MAPOCHO",-20.2049542,-70.1369169
"IQUIQUE, CASTRO RAMOS, TAMARUGAL",-20.2442533,-70.1267301
"IQUIQUE, VIVAR, SARGENTO ALDEA",-20.2159485,-70.1486532
"IQUIQUE, Avenida . Avenida Arturo Prat PSJE. LAS GAVIOTAS",-20.244478,-70.1410328
"ALTO HOSPICIO, Las Americas CALLE CINCO",-20.2686722,-70.1049169
"IQUIQUE, BARROS ARANA, BULNES",-20.2195058,-70.1475571
"IQUIQUE, HEROES Heroes de la Concepcion SARGENTO ALDEA",-20.2164807,-70.1390347
"IQUIQUE, LAS ROSAS, 2091",-20.2377498,-70.1388477
"ALTO HOSPICIO, LAS PARCELAS, Los Alamos",-20.2686722,-70.1049169
"ALTO HOSPICIO, FRANCIA, 3124",-20.2918774,-70.097
"IQUIQUE, SAN MARTIN, BARROS ARANA",-20.2127018,-70.1471204
"IQUIQUE, ARTURO PEREZ CANTO, LIBERTAD",-20.2211368,-70.1377023
"ALTO HOSPICIO, Salitrera IRIS, LOS ALMENDROS",-20.2722121,-70.0984739
"IQUIQUE, Avenida . Avenida Arturo Prat 3415",-20.2604174,-70.1324869
"IQUIQUE, COLO COLO, HERNAN FUENZALIDA",-20.2289498,-70.1369628
"IQUIQUE, ARTURO FERNANEZ, ZEGERS",-20.2414367,-70.1342598
"ALTO HOSPICIO, ALTOS DEL SUR, ALTOS DE La Pampa",-20.3000804,-70.1092795
"ALTO HOSPICIO, PAMPA UNION, EL MIRADOR",-20.2769852,-70.1003595
"IQUIQUE, SOTOMAYOR, HEROES Heroes de la Concepcion",-20.2111906,-70.1384119
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, 2966",-20.2629968,-70.0991109
"IQUIQUE, CAMPO DEPORTES, LOS CASTAÑOS",-20.2246419,-70.1327822
"ALTO HOSPICIO, La Pampa SAN DONATO",-20.2768172,-70.1044794
"ALTO HOSPICIO, LOS ALMENDROS, LOS GUINDALES",-20.264018,-70.1043898
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, LOS GUINDALES",-20.2612611,-70.1017849
"IQUIQUE, HEROES Heroes de la Concepcion 2653",-20.2111906,-70.1384119
"IQUIQUE, HEROES Heroes de la Concepcion 2653",-20.2111906,-70.1384119
"IQUIQUE, OHIGGINS, 21 DE MAYO",-20.2189238,-70.1420816
"ALTO HOSPICIO, La Pampa LOS NOGALES",-20.2686722,-70.1049169
"IQUIQUE, SARGENTO ALDEA, 1740",-20.2162004,-70.1389023
"IQUIQUE, TARAPACA, ERRAZURIZ",-20.223578,-70.1440132
"IQUIQUE, PLAYA QUINTERO, UNO PONIENTE",-20.2562882,-70.1265464
"IQUIQUE, Avenida Arturo Prat 142",-20.2059805,-70.1430549
"IQUIQUE, Avenida La Tirana INES SOLARI",-20.2620441,-70.1245355
"IQUIQUE, Avenida Arturo Prat Avenida HEROES Heroes de la Concepcion",-20.2414367,-70.1342598
"ALTO HOSPICIO, FRANCIA, GLADYS MARIN",-20.2686722,-70.1049169
"IQUIQUE, HERNAN FUENZALIDA, 21 DE MAYO",-20.228703,-70.1428316
"IQUIQUE, Avenida Tadeo Haenke CONCEPCION",-20.2414367,-70.1342598
"ALTO HOSPICIO, Montes los Olivos 2891",-20.2590882,-70.0988297
"ALTO HOSPICIO, JUANITA FERNANDEZ, AMANDA BRIEBA",-20.2826568,-70.0963128
"ALTO HOSPICIO, LOS GUINDALES, LOS CONDORES",-20.2683223,-70.1084999
"IQUIQUE, Avenida PLAYA EL AGUILA, Avenida Salvador Allende",-20.25145,-70.1319383
"ALTO HOSPICIO, Las Americas Martir Detective Jose Cubillos Rivera",-20.2879242,-70.1032668
"IQUIQUE, OSCAR BONILLA, 1654",-20.2242315,-70.1406152
"IQUIQUE, BULNES, RAMIREZ",-20.2193967,-70.1495306
"ALTO HOSPICIO, CALLE UNO, Avenida UNO",-20.2582631,-70.1055811
"IQUIQUE, MOISES GONZALEZ, 21 DE MAYO",-20.2099032,-70.1412187
"IQUIQUE, SOTOMAYOR, Avenida Arturo Prat",-20.2109307,-70.1514957
"IQUIQUE, Avenida Salvador Allende Avenida . CASTRO RAMOS",-20.244863,-70.1334046
"ALTO HOSPICIO, La Pampa SANTA LAURA",-20.2686722,-70.1049169
"ALTO HOSPICIO, Los Alamos 3848",-20.2589041,-70.085399
"IQUIQUE, Avenida Arturo Prat GRUMETES BOLADOS",-20.2155997,-70.1556313
"IQUIQUE, Avenida Ramon Perez Opazo Avenida Arturo Prat",-20.244478,-70.1410328
"IQUIQUE, VIVAR, RIQUELME",-20.2214783,-70.149117
"IQUIQUE, GENARO GALLO, EDMUNDO WALLIS",-20.2399979,-70.1405531
"IQUIQUE, Avenida Salvador Allende ZAPIGA",-20.2419554,-70.134055
"IQUIQUE, CESPEDEZ Y GONZALEZ, BARROS ARANA",-20.2243764,-70.14781
"IQUIQUE, Avenida Arturo Prat 2755",-20.2351996,-70.1472402
"HUARA, BALMACEDA, LUISA CERVANTES",-19.9947759,-69.7702696
"IQUIQUE, Avenida Arturo Prat DIEGO PORTALES",-20.244478,-70.1410328
"IQUIQUE, SANTA ROSA DE HUARA, Avenida Arturo Prat",-20.20081,-70.1383244
"IQUIQUE, OSCAR BONILLA, 1618",-20.2239395,-70.140592
"ALTO HOSPICIO, CARDENAL CARO, 4302",-20.277311,-70.0878788
"ALTO HOSPICIO, Circunvalación CALETERA A-16",-20.2671328,-70.0874421
"ALTO HOSPICIO, SINGAPUR, 3176",-20.2686722,-70.1049169
"ALTO HOSPICIO, LOS TAMARUGOS, 2954",-20.2704807,-70.1044865
"ALTO HOSPICIO, LOS CONDORES, LOS AVELLANOS",-20.2686722,-70.1049169
"ALTO HOSPICIO, La Pampa LAS PARCELAS",-20.2686722,-70.1049169
"IQUIQUE, Avenida Arturo Prat Avenida Ramon Perez Opazo",-20.244478,-70.1410328
"ALTO HOSPICIO, Las Americas Martir Detective Jose Cubillos Rivera",-20.2879242,-70.1032668
"ALTO HOSPICIO, PASAJE UNO, 2196",-20.2463597,-70.100998
"ALTO HOSPICIO, JUANITA FERNANDEZ, Las Americas",-20.2812046,-70.1008192
"ALTO HOSPICIO, LOS KIWIS, 2833",-20.2640204,-70.1079634
"ALTO HOSPICIO, La Pampa LAS PARCELAS",-20.2686722,-70.1049169
"ALTO HOSPICIO, LAS PARCELAS, PARQUE VILLARRICA",-20.2587275,-70.0999618
"ALTO HOSPICIO, LAS PARCELAS, Los Alamos",-20.2686722,-70.1049169
"ALTO HOSPICIO, SAN ANTONIO, 3725",-20.2686722,-70.1049169
"ALTO HOSPICIO, CERRO ESMERALDA, 3130",-20.2721122,-70.1000249
"ALTO HOSPICIO, Martir Detective Jose Cubillos Rivera RIVERA, GLADYS MARIN",-20.2686722,-70.1049169
"ALTO HOSPICIO, PASAJE AMAZONAS SITIO 06 TOMAS NUEVA AMANECER, El Boro 6",-20.2686722,-70.1049169
"ALTO HOSPICIO, Los Pepinos LOS NOGALES",-20.2663191,-70.0996867
"IQUIQUE, EJERCITO DE CHILE, RANCAGUA",-20.2307033,-70.1356692
"IQUIQUE, DIEGO PORTALES, Cerro Dragón",-20.2311904,-70.1302093
"IQUIQUE, MAR CASPIO, 4763",-20.2779483,-70.1263234
"IQUIQUE, Manuel Bulnes AMUNATEGUI",-20.2195518,-70.1467191
"IQUIQUE, SOTOMAYOR, ERRAZURIZ",-20.2110519,-70.1431517
"IQUIQUE, SERRANO, JUAN MARTINEZ",-20.2137936,-70.1449128
"IQUIQUE, LATORRE, ERRAZURIZ",-20.2170705,-70.1435776
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, 3914",-20.272944,-70.0931715
"ALTO HOSPICIO, CONTINENTAL, JUAN RETAMALES",-20.2725735,-70.093603
"ALTO HOSPICIO, LAS PARCELAS, PASAJE RAUL ERLICHR",-20.2686722,-70.1049169
"IQUIQUE, ARTURO FERNANDEZ, SOTOMAYOR",-20.2307033,-70.1356692
"ALTO HOSPICIO, El Boro RUTA A-616",-20.2320384,-70.0334336
"IQUIQUE, LATORRE, GENARO GALLO",-20.2175783,-70.1361277
"IQUIQUE, AMUNATEGUI, VIDELA",-20.2102988,-70.145802
"ALTO HOSPICIO, Martir Detective Jose Cubillos Rivera RIVERA, JAPON",-20.2686722,-70.1049169
"IQUIQUE, PSJE. MATILLA, 3463",-20.2523762,-70.124295
"IQUIQUE, JUAN MARTINEZ, RIQUELME",-20.2193478,-70.1454167
"IQUIQUE, PILOTO PARDO, OSCAR BONILLA",-20.2134376,-70.1398381
"IQUIQUE, ERRAZURIZ, OHIGGINS",-20.2188278,-70.1436951
"ALTO HOSPICIO, SANTA ROSA DE HUARA 4220, PASAJE 06, 90",-20.2752152,-70.0859941
"IQUIQUE, Salvador Allende 2252",-20.2414367,-70.1342598
"IQUIQUE, Avenida La Tirana 3183",-20.2476145,-70.1283532
"IQUIQUE, ENRIQUE BRENNER, BAJO MOLLE",-20.2928084,-70.1200469
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, VITERBO ACEITUNO",-20.2686722,-70.1049169
"IQUIQUE, 18 DE SEPTIEMBRE, 696",-20.215073,-70.142703
"ALTO HOSPICIO, Martir Detective Jose Cubillos Rivera CHINA",-20.2906418,-70.0963919
"IQUIQUE, HERNAN FUENZALIDA, 1712",-20.2286896,-70.1403129
"ALTO HOSPICIO, SECTOR El Boro TOMAS UNION FUERZA Y ESPERANZA , PASAJE VICTORIA, 13",-20.2487616,-70.1054625
"IQUIQUE, Salvador Allende 2479",-20.2414367,-70.1342598
"ALTO HOSPICIO, LOS CONDORES, COTASAYA",-20.2686722,-70.1049169
"IQUIQUE, GOMEZ CARREÑO, 2309",-20.2330858,-70.1334772
"IQUIQUE, LOS CHUNCHOS, 3174",-20.2482531,-70.1274982
"IQUIQUE, LAS NEVADAS, 2755",-20.23836,-70.13893
"ALTO HOSPICIO, EBEN EZER, 2230",-20.2686722,-70.1049169
"ALTO HOSPICIO, LOS PERALES, 2867",-20.2621887,-70.1045624
"ALTO HOSPICIO, SANTA ROSA, Ramon Perez Opazo",-20.2686722,-70.1049169
"IQUIQUE, 18 DE SEPTIEMBRE, HERNAN FUENZALIDA",-20.2286265,-70.1438057
"IQUIQUE, LOS CHUNCHOS, 3174",-20.2482531,-70.1274982
"IQUIQUE, TARAPACA, 18 DE SEPTIEMBRE",-20.2146045,-70.1429999
"IQUIQUE, Salvador Allende 3288",-20.2414367,-70.1342598
"IQUIQUE, BATAN MANZANA 02 GALPON 24, ZOFRI, 24",-20.206958,-70.1404458
"ALTO HOSPICIO, La Pampa LOS KIWIS",-20.2686722,-70.1049169
"IQUIQUE, Avenida LUIS EMILIO RECABARREN, Avenida DIEGO PORTALES",-20.2305536,-70.1398092
"ALTO HOSPICIO, Los Alamos LOS ALMENDROS",-20.2686722,-70.1049169
"IQUIQUE, Salitrera VIRGINIA, 2916",-20.2394377,-70.1297398
"ALTO HOSPICIO, Avenida Union Europea Avenida Las Americas",-20.2954506,-70.1016712
"ALTO HOSPICIO, A-504, 2",-20.2686722,-70.1049169
"IQUIQUE, Berdardo O'Higgins 2210",-20.2191252,-70.1341683
"ALTO HOSPICIO, CALLE UNO, 2666",-20.2585683,-70.105101
"IQUIQUE, SANTIAGO POLANCO, JOSE FRANCISCO VERGARA",-20.2470964,-70.1349868
"IQUIQUE, BARROS ARANA, 1099",-20.2183956,-70.1476736
"ALTO HOSPICIO, Gabriela Mistral LORETO PINEDA",-20.2831982,-70.1041336
"ALTO HOSPICIO, Los Alamos Circunvalación",-20.2686722,-70.1049169
"IQUIQUE, Avenida Arturo Prat Avenida DIEGO PORTALES",-20.2312001,-70.1312749
"ALTO HOSPICIO, Las Americas CALETERA RUTA A-16",-20.2595035,-70.0742671
"IQUIQUE, BARROS ARANA, ESMERALDA",-20.2116628,-70.1470863
"IQUIQUE, ERRAZURIZ, ERNESTO RIQUELME",-20.221746,-70.1438941
"ALTO HOSPICIO, SANTA ROSA DE HUARA, MARIA MERCEDES",-20.2714519,-70.0879295
"ALTO HOSPICIO, Los Alamos 2751",-20.2606586,-70.0939967
"IQUIQUE, COLO COLO, 1896",-20.2267908,-70.1366383
"IQUIQUE, Avenida DIEGO PORTALES, Avenida HEROES Heroes de la Concepcion",-20.2414367,-70.1342598
"IQUIQUE, OHIGINS, AMUNATEGUI",-20.2186578,-70.1466761
"ALTO HOSPICIO, Los Alamos TENIENTE HERNAN MERINO CORREA",-20.2686722,-70.1049169
"ALTO HOSPICIO, RIO CISNES, 3049",-20.2882211,-70.1062176
"IQUIQUE, Avenida Arturo Prat SITIO 4 Y 5, ZOFRI",-20.206958,-70.1404458
"IQUIQUE, PASAJE SARA, CHINTAGUAY|",-20.2265601,-70.134051
"IQUIQUE, PEDRO PRADO, PEDRO GAMBONI",-20.2364664,-70.1360525
"IQUIQUE, 18 DE SEPTIEMBRE, MANUEL RODRIGUEZ",-20.2236,-70.1434542
"IQUIQUE, Avenida Salvador Allende CASTRO RAMOS",-20.244863,-70.1334046
"IQUIQUE, RIQUELME, AMUNATEGUI",-20.2216013,-70.146812
"ALTO HOSPICIO, Las Americas FRANCIA",-20.2897322,-70.1039479
"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, Los Alamos",-20.2686722,-70.1049169
"IQUIQUE, SECTOR LAS TOMAS, CALETA CHANAVAYITA",-20.2484414,-70.1352053
"ALTO HOSPICIO, Jerusalen 3849",-20.2475086,-70.1007052
"IQUIQUE, LIBERTAD, AMUNATEGUI",-20.2176315,-70.1465983
"ALTO HOSPICIO, Las Americas GUINEA",-20.2869104,-70.1028817
"ALTO HOSPICIO, Las Americas Martir Detective Jose Cubillos Rivera",-20.2879242,-70.1032668
"IQUIQUE, Avenida HEROES Heroes de la Concepcion LIBERTAD",-20.2414367,-70.1342598
"IQUIQUE, Avenida PLAYA EL AGUILA, Avenida FRANCISCO VERGARA",-20.2520603,-70.1336539
"ALTO HOSPICIO, La Pampa PAMPA UNION",-20.2748483,-70.1070925
"IQUIQUE, PASAJE PUEBLO NUEVO, Berdardo O'Higgins",-20.2188278,-70.1436951
"IQUIQUE, EJERCITO, 98",-20.2414367,-70.1342598
"IQUIQUE, PATRICIO LYNCH, Avenida Arturo Prat",-20.223043,-70.1515888
"ALTO HOSPICIO, LOS NOGALES, HUANTAJAYA",-20.2656807,-70.1000549
"ALTO HOSPICIO, Las Americas ISABEL RIQUELME",-20.2824421,-70.10138
"ALTO HOSPICIO, CERRO ESMERALDA, LOS GUINDALES",-20.2721122,-70.1000249
"ALTO HOSPICIO, Los Alamos LOS NARANJOS",-20.2655426,-70.1015785
"ALTO HOSPICIO, VIA EXPRESO NORTE, LOS CONDORES",-20.2740803,-70.0953357
"ALTO HOSPICIO, Las Americas Union Europea",-20.2686722,-70.1049169
"IQUIQUE, ORURO, MANAOS",-20.2077194,-70.141706
"IQUIQUE, MATILLA, EL CARMELO",-20.2525543,-70.1242185
"IQUIQUE, GENARO GALLO, LOS JAZMINES",-20.2330181,-70.1378338
"ALTO HOSPICIO, LOS NARANJOS, 2898",-20.2635292,-70.104066
"ALTO HOSPICIO, Ramon Perez Opazo LOS CONDORES",-20.2686722,-70.1049169
"IQUIQUE, Avenida . HEROES Heroes de la Concepcion Avenida DIEGO PORTALES",-20.2414367,-70.1342598
"ALTO HOSPICIO, La Pampa LOS CONDORES",-20.2686722,-70.1049169
"IQUIQUE, Avenida Salvador Allende GOMEZ CARREÑO",-20.2325448,-70.1358294
"ALTO HOSPICIO, ADELA ZAMUDIO, 3975",-20.2818052,-70.1001983
"IQUIQUE, Avenida PROGRESO, 2000",-20.2273785,-70.1317368
"IQUIQUE, Avenida Salvador Allende 1635",-20.2242626,-70.1353689
"IQUIQUE, GALPON 14-B, RECINTO AMURALLADO, MANZANA 13, ZOFRI",-20.2070696,-70.1358118
"IQUIQUE, Avenida Arturo Prat 3068",-20.2474338,-70.1384197
"IQUIQUE, ENRIQUE BRENNER MZ M LOTE A, 2",-20.2928084,-70.1200469
