X,Y,FID,Ano,Idaccident,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Fecha,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,hora1
-70.146332,-20.206518,367,2019,1173810,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,829,-20.206518,-70.146332,1,2019/03/04 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,08:30:00
-70.143005,-20.24235,368,2019,1179329,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1960,-20.24235,-70.143005,1,2019/03/25 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,04:50:00
-70.146187,-20.239487,369,2019,1184167,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1670,-20.239487,-70.146187,1,2019/04/05 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:05:00
-70.145798,-20.239986,370,2019,1184481,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1690,-20.239986,-70.145798,1,2019/04/06 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:15:00
-70.146561,-20.234823,371,2019,1193508,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,2755,-20.234823,-70.146561,1,2019/04/24 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:25:00
-70.12822,-20.291304,372,2019,1193826,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,4775,-20.291304,-70.12822,1,2019/04/27 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,22:10:00
-70.138397,-20.247585,373,2019,1194028,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,3068,-20.247585,-70.138397,1,2019/05/03 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,56,PEATON CRUZA CAMINO O CARRETERA SIN ADOPTAR PRECAUCIONES,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,17:40:00
-70.141907,-20.204725,374,2019,1194027,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,33,-20.204725,-70.141907,1,2019/05/03 00:00:00+00,1101,31,COLISION FRONTAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:50:00
-70.152168,-20.222605,375,2019,1199712,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1470,-20.222605,-70.152168,1,2019/05/17 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,11,ADELANTAMIENTO SIN EL ESPACIO Y TIEMPO SUFICIENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,16:15:00
-70.152908,-20.222357,376,2019,1203028,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1497,-20.222357,-70.152908,1,2019/06/03 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:50:00
-70.154549,-20.213852,377,2019,1203568,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,706,-20.213852,-70.154549,1,2019/06/08 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,22:00:00
-70.145844,-20.231663,378,2019,1204094,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,2270,-20.231663,-70.145844,1,2019/06/10 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:30:00
-70.145065,-20.24045,379,2019,1208839,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1660,-20.24045,-70.145065,1,2019/06/21 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,13,CRUCE REGULADO POR CARABINERO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,07:30:00
-70.146561,-20.234823,380,2019,1215815,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,2755,-20.234823,-70.146561,1,2019/08/02 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:51:00
-70.12661,-20.288185,381,2019,1236071,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,32,-20.288185,-70.12661,1,2019/10/14 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,02:50:00
-70.152908,-20.222357,382,2019,1237520,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1497,-20.222357,-70.152908,1,2019/10/27 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,3,ADOQUIN,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:50:00
-70.154945,-20.217627,383,2019,1249857,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1060,-20.217627,-70.154945,1,2019/12/05 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,13:45:00
-70.144554,-20.241076,384,2019,1253909,1,REGION TARAPACA,IQUIQUE,URBANA,ARTURO PRAT CHACON, ,1724,-20.241076,-70.144554,1,2019/12/17 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,16:10:00
-70.156738,-20.216599,385,2019,1197920,1,REGION TARAPACA,IQUIQUE,URBANA,ASPIRANTE IZAZA,NULL,1314,-20.216599,-70.156738,1,2019/05/11 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,07:00:00
-70.134117,-20.208597,386,2019,1200161,1,REGION TARAPACA,IQUIQUE,URBANA,BARCELONA,NULL,12,-20.208597,-70.134117,1,2019/05/24 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,20:30:00
-70.147484,-20.220268,387,2019,1245737,1,REGION TARAPACA,IQUIQUE,URBANA,BARROS ARANA,NULL,1276,-20.220268,-70.147484,1,2019/11/19 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:30:00
-70.1474,-20.21907,388,2019,1216385,1,REGION TARAPACA,IQUIQUE,URBANA,BARROS ARANA,NULL,1168,-20.21907,-70.1474,1,2019/08/06 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,14:00:00
-70.147865,-20.223909,389,2019,1226478,1,REGION TARAPACA,IQUIQUE,URBANA,BARROS ARANA,NULL,1661,-20.223909,-70.147865,1,2019/09/08 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,06:50:00
-70.142509,-20.218748,390,2019,1223422,1,REGION TARAPACA,IQUIQUE,URBANA,BERNARDO O'HIGGINS,NULL,1352,-20.218748,-70.142509,1,2019/08/16 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:00:00
-70.154976,-20.217279,391,2019,1200539,1,REGION TARAPACA,IQUIQUE,URBANA,BERNARDO O'HIGGINS,NULL,103,-20.217279,-70.154976,1,2019/05/28 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:47:00
-70.14328,-20.218761,392,2019,1215323,1,REGION TARAPACA,IQUIQUE,URBANA,BERNARDO O'HIGGINS,NULL,1262,-20.218761,-70.14328,1,2019/08/01 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,09:55:00
-70.137787,-20.219254,393,2019,1229893,1,REGION TARAPACA,IQUIQUE,URBANA,BERNARDO O'HIGGINS,NULL,1861,-20.219254,-70.137787,1,2019/09/16 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,19:00:00
-70.154808,-20.218191,394,2019,1245732,1,REGION TARAPACA,IQUIQUE,URBANA,BERNARDO O'HIGGINS,NULL,130,-20.218191,-70.154808,1,2019/11/18 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:45:00
-70.134361,-20.232143,395,2019,1234536,1,REGION TARAPACA,IQUIQUE,URBANA,BERTHIE HUMBERSTONE,NULL,2211,-20.232143,-70.134361,1,2019/10/12 00:00:00+00,1101,33,COLISION POR ALCANCE,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:30:00
-70.147049,-20.212282,396,2019,1232088,1,REGION TARAPACA,IQUIQUE,URBANA,BOLIVAR,NULL,802,-20.212282,-70.147049,1,2019/09/29 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,23:10:00
-70.134232,-20.236586,397,2019,1241806,1,REGION TARAPACA,IQUIQUE,URBANA,BOMBERO HUGO BAEZ,NULL,2260,-20.236586,-70.134232,1,2019/11/19 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,16:00:00
-70.12928,-20.268623,398,2019,1201816,1,REGION TARAPACA,IQUIQUE,URBANA,CALLE CINCO,NULL,2952,-20.268623,-70.12928,1,2019/06/01 00:00:00+00,1101,53,CHOQUE POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,21,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,06:30:00
-70.12542,-20.263147,399,2019,1192553,1,REGION TARAPACA,IQUIQUE,URBANA,CALLE UNO,NULL,4232,-20.263147,-70.12542,1,2019/04/20 00:00:00+00,1101,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,01:38:00
-70.148842,-20.236153,400,2019,1217061,1,REGION TARAPACA,IQUIQUE,URBANA,CAPITAN ROBERTO PEREZ, ,775,-20.236153,-70.148842,1,2019/08/09 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,12,FALLAS MECANICAS,1,FALLAS MECANICAS FRENOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,2,HUMEDO,2,NUBLADO,0,0,0,0,04:15:00
-70.132828,-20.237549,401,2019,1227067,1,REGION TARAPACA,IQUIQUE,URBANA,CAUTIN,NULL,2764,-20.237549,-70.132828,1,2019/09/21 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,2,NUBLADO,0,0,0,0,06:00:00
-70.129311,-20.240068,402,2019,1236114,1,REGION TARAPACA,IQUIQUE,URBANA,CERRO DRAGON,NULL,2935,-20.240068,-70.129311,1,2019/10/26 00:00:00+00,1101,52,CHOQUE LATERAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,23:00:00
-70.128128,-20.255257,403,2019,1196490,1,REGION TARAPACA,IQUIQUE,URBANA,CERRO DRAGON,NULL,3513,-20.255257,-70.128128,1,2019/05/06 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,23:15:00
-70.129318,-20.239813,404,2019,1203462,1,REGION TARAPACA,IQUIQUE,URBANA,CERRO DRAGON,NULL,2929,-20.239813,-70.129318,1,2019/06/04 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,17:10:00
-70.148964,-20.224415,405,2019,1236160,1,REGION TARAPACA,IQUIQUE,URBANA,CESPEDES Y GONZALEZ,NULL,729,-20.224415,-70.148964,1,2019/10/14 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:20:00
-70.125122,-20.262968,406,2019,1205609,1,REGION TARAPACA,IQUIQUE,URBANA,CHAUCA, ,3765,-20.262968,-70.125122,1,2019/06/21 00:00:00+00,1101,50,CHOQUE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:30:00
-70.125511,-20.259937,407,2019,1161692,1,REGION TARAPACA,IQUIQUE,URBANA,CHAUCA,NULL,3585,-20.259937,-70.125511,1,2019/01/13 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,12:00:00
-70.129669,-20.208107,408,2019,1245735,1,REGION TARAPACA,IQUIQUE,URBANA,CIRCUNVALACION,NULL,17,-20.208107,-70.129669,1,2019/11/19 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:15:00
-70.142624,-20.211409,409,2019,1179213,1,REGION TARAPACA,IQUIQUE,URBANA,DIECIOCHO DE SEPTIEMBRE, ,129,-20.211409,-70.142624,1,2019/03/23 00:00:00+00,1101,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,10:30:00
-70.143204,-20.222319,410,2019,1194052,1,REGION TARAPACA,IQUIQUE,URBANA,DIECIOCHO DE SEPTIEMBRE, ,1466,-20.222319,-70.143204,1,2019/04/24 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,19:45:00
-70.1427,-20.21497,411,2019,1210545,1,REGION TARAPACA,IQUIQUE,URBANA,DIECIOCHO DE SEPTIEMBRE,NULL,650,-20.21497,-70.1427,1,2019/07/06 00:00:00+00,1101,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:00:00
-70.1437,-20.229273,412,2019,1215198,1,REGION TARAPACA,IQUIQUE,URBANA,DIECIOCHO DE SEPTIEMBRE,NULL,4032,-20.229273,-70.1437,1,2019/07/30 00:00:00+00,1101,31,COLISION FRONTAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,15:55:00
-70.142693,-20.214979,413,2019,1235652,1,REGION TARAPACA,IQUIQUE,URBANA,DIECIOCHO DE SEPTIEMBRE,NULL,660,-20.214979,-70.142693,1,2019/10/10 00:00:00+00,1101,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,18:30:00
-70.13472,-20.230627,414,2019,1168354,1,REGION TARAPACA,IQUIQUE,URBANA,DIEGO PORTALES,NULL,2080,-20.230627,-70.13472,1,2019/02/10 00:00:00+00,1101,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,51,PEATON PERMANECE SOBRE LA CALZADA,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,1,0,0,0,21:20:00
-70.13475,-20.230799,415,2019,1172946,1,REGION TARAPACA,IQUIQUE,URBANA,DIEGO PORTALES,NULL,2095,-20.230799,-70.13475,1,2019/02/11 00:00:00+00,1101,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,11:50:00
-70.138153,-20.231001,416,2019,1223727,1,REGION TARAPACA,IQUIQUE,URBANA,DIEGO PORTALES,NULL,1951,-20.231001,-70.138153,1,2019/08/19 00:00:00+00,1101,32,COLISION LATERAL,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,13:33:00
-70.124413,-20.278133,417,2019,1248141,1,REGION TARAPACA,IQUIQUE,URBANA,DOS ORIENTE, ,4739,-20.278133,-70.124413,1,2019/12/07 00:00:00+00,1101,53,CHOQUE POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,20:00:00
