X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-7809125.74238984,-2298193.64451416,626,-70.15057,-20.212265,1497538,2022,1,2022/12/20 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SIMON BOLIVAR,0,RAMIREZ,RAMIREZ - SIMON BOLIVAR,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,08:40:00
-7807530.54521872,-2299021.78069527,627,-70.13624,-20.219246,1497748,2022,1,2022/12/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GENARO GALLO,0,O'HIGGINS,GENARO GALLO - O'HIGGINS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:55:00
-7808485.06532448,-2298259.48122667,628,-70.144815,-20.21282,1498100,2022,1,2022/12/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JUAN MARTINEZ,0,SAN MARTIN,JUAN MARTINEZ - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,11:20:00
-7808719.17021362,-2299114.9409266,629,-70.146918,-20.220031,1498118,2022,1,2022/12/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,AMUNATEGUI,0,0,- AMUNATEGUI,1263,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:00:00
-7808139.6743404,-2298396.44606598,630,-70.141712,-20.213974,1498295,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,SERRANO,0,21 DE MAYO,21 DE MAYO - SERRANO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,09:30:00
-7808012.98162792,-2300150.77962454,631,-70.140574,-20.228763,1498300,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,HERNAN FUENZALIDA,0,HEROES DE LA CONCEPCION,HERNAN FUENZALIDA - HEROES DE LA CONCEPCION,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:30:00
-7807744.74618291,-2301957.90067084,632,-70.138164,-20.243994,1498310,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,PLAYA BRAVA,0,0,- PLAYA BRAVA,2929,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,21:30:00
-7807669.11572086,-2296988.55386555,633,-70.137485,-20.202106,1498314,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SANTA CRUZ,0,OFICINA MAPOCHO,OFICINA MAPOCHO - SANTA CRUZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-7807792.84733488,-2299009.66859482,634,-70.138597,-20.219144,1498329,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,BERNARDO O'HIGGINS,0,LUIS CRUZ MARTINEZ,BERNARDO O'HIGGINS - LUIS CRUZ MARTINEZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,2,22:50:00
-7807995.61578736,-2299097.97678476,635,-70.140418,-20.219888,1498340,2022,1,2022/12/25 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL BULNES,0,OSCAR BONILLA,MANUEL BULNES - OSCAR BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,3,16:55:00
-7808653.73661693,-2301442.4741736,636,-70.14633,-20.23965,1498526,2022,1,2022/12/21 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ARTURO PRAT,0,0,- ARTURO PRAT,1670,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,20:40:00
-7806645.53300302,-2304635.49814785,637,-70.12829,-20.26656,1498633,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,ONTARIO,0,0,- ONTARIO,3763,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,13:00:00
-7803602.69264583,-2307973.87407373,638,-70.100956,-20.29469,1498719,2022,1,2022/12/18 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,POLONIA,0,0,- POLONIA,3177,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,3,08:00:00
-7806787.2427148,-2302205.60523609,639,-70.129563,-20.246082,1498765,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,SANTIAGO POLANCO,0,SAN SEBASTIAN,SAN SEBASTIAN - SANTIAGO POLANCO,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,08:00:00
-7806645.19904454,-2301404.88735318,640,-70.128287,-20.239333,1498822,2022,1,2022/12/25 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LA TIRANA,0,EL MONTE,EL MONTE - LA TIRANA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,07:00:00
-7808806.24431932,-2299910.82583236,641,-70.1477,-20.22674,1498868,2022,1,2022/12/22 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,BARROS ARANA,0,0,- BARROS ARANA,1956,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:00:00
-7803580.49553936,-2306236.86986138,642,-70.100756,-20.280054,1498901,2022,1,2022/12/23 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LAS AMERICAS,0,CARMELA CARVAJAL,CARMELA CARVAJAL - LAS AMERICAS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,2,14:05:00
-7803033.21552677,-2305628.75894439,643,-70.09584,-20.27493,1498909,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CONDORES,0,0,- LOS CONDORES,3881,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,1,13:45:00
-7808251.87325517,-2300167.08036618,644,-70.14272,-20.2289,1498913,2022,1,2022/12/25 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,69,CHOQUE POSTERIOR/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,21 DE MAYO,0,0,- 21 DE MAYO,2131,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-7802983.22194346,-2304691.69842767,645,-70.095391,-20.267034,1498917,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS PARCELAS,0,LOS ALAMOS,LAS PARCELAS - LOS ALAMOS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:50:00
-7807852.82627652,-2302097.50326547,646,-70.139135,-20.245171,1498926,2022,1,2022/12/26 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,61,CHOQUE FRENTE/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL PLAZA,0,SAGASCA,MANUEL PLAZA - SAGASCA,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:40:00
-7808776.38843188,-2298824.54781358,647,-70.147432,-20.217583,1498930,2022,1,2022/12/26 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,BARROS ARANA,0,VICENTE ZEGERS,BARROS ARANA - VICENTE ZEGERS,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:35:00
-7803746.940442,-2307981.43446783,648,-70.102251,-20.294754,1498931,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,ITALIA,0,0,- ITALIA,37,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,1,11:45:00
-7804162.8300596,-2305411.55421846,649,-70.105987,-20.2731,1498958,2022,1,2022/12/24 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,PABLO NERUDA,0,0,- PABLO NERUDA,1808,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,2,0,0,19:00:00
-7804243.93744059,-2304637.5392023,650,-70.106716,-20.266577,1499217,2022,1,2022/12/27 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,99,OTRO TIPO,99,OTRO TIPO,1,URBANA,1,TRAMO DE VIA RECTA,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,LOS GUINDALES,0,LOS DAMASCOS,LOS DAMASCOS - LOS GUINDALES,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,16:00:00
-7809092.21295921,-2298491.67910301,651,-70.150269,-20.214777,1499218,2022,1,2022/12/26 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,OBISPO LABBE,0,THOMPSON,OBISPO LABBE - THOMPSON,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:35:00
-7807523.97736877,-2299126.40062844,652,-70.136181,-20.220128,1499470,2022,1,2022/12/27 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GENARO GALLO,0,MANUEL BULNES,GENARO GALLO - MANUEL BULNES,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:00:00
-7808240.84149363,-2300012.34253834,653,-70.142621,-20.227596,1499571,2022,1,2022/12/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,21 DE MAYO,0,TOMAS BONILLA,21 DE MAYO - TOMAS BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,08:50:00
-7807882.24801794,-2299104.3472334,654,-70.1394,-20.219942,1499584,2022,1,2022/12/28 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,11,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL BULNES,0,HEROES DE LA CONCEPCION,HEROES DE LA CONCEPCION - MANUEL BULNES,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,18:50:00
-7807902.64174865,-2299346.53267991,655,-70.139583,-20.221983,1500262,2022,1,2022/12/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,HEROES DE LA CONCEPCION,0,RIQUELME,HEROES DE LA CONCEPCION - RIQUELME,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,16:00:00
-7808006.71434059,-2299226.51317107,656,-70.140518,-20.220972,1500281,2022,1,2022/12/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,OSCAR BONILLA,0,ORELLA,ORELLA - OSCAR BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,16:00:00
-7807600.74328962,-2299315.74772602,657,-70.136871,-20.221724,1500297,2022,1,2022/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,GENARO GALLO,0,0,- GENARO GALLO,1341,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,04:30:00
-7801791.32415554,-2306409.09367648,658,-70.084684,-20.281505,1500333,2022,1,2022/12/29 00:00:00+00,1,REGION TARAPACA,1107,ALTO HOSPICIO,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,RICARDO LAGOS,0,LAS PARCELAS,LAS PARCELAS - RICARDO LAGOS,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,11:26:00
-7808841.18750747,-2299984.23764703,659,-70.148014,-20.227359,1500341,2022,1,2022/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,TOMAS BONILLA,ARTURO PRAT - TOMAS BONILLA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,16:30:00
-7807468.75176939,-2300383.57076685,660,-70.135685,-20.230725,1500500,2022,1,2022/12/29 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SALVADOR ALLENDE,0,DIEGO PORTALES,DIEGO PORTALES - SALVADOR ALLENDE,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,20:20:00
-7808348.60989266,-2301134.10552591,661,-70.143589,-20.237051,1500605,2022,1,2022/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,EL PIMIENTO,0,HEROES DE LA CONCEPCION,EL PIMIENTO - HEROES DE LA CONCEPCION,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:50:00
-7808006.71434059,-2299226.51317107,662,-70.140518,-20.220972,1500621,2022,1,2022/12/31 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,ORELLA,0,OSCAR BONILLA,ORELLA - OSCAR BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,22:20:00
-7807023.46267426,-2302019.78793911,663,-70.131685,-20.244516,1500648,2022,1,2022/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MANUEL CASTRO RAMOS,0,RANCAGUA,MANUEL CASTRO RAMOS - RANCAGUA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-7807617.931019,-2301555.15204236,664,-70.137025,-20.2406,1500836,2022,1,2022/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,24,ROTONDA,12,ADELANTAMIENTO SIN EFECTUAR LA SEÑAL RESPECTIVA,1,IMPRUDENCIA DEL CONDUCTOR,0,TADEO HAENKE,0,ARTURO PRAT,ARTURO PRAT - TADEO HAENKE,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:30:00
-7808502.62040818,-2301597.09349086,665,-70.144972,-20.240953,1458464,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,HEROES DE LA CONCEPCION,ARTURO PRAT - HEROES DE LA CONCEPCION,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,2,HUMEDO,2,NUBLADO,0,0,0,1,1,05:30:00
-7808183.1112057,-2299897.46747603,666,-70.142102,-20.226627,1458466,2022,1,2022/07/09 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JOSE MIGUEL CARRERA,0,12 DE FEBRERO,12 DE FEBRERO - JOSE MIGUEL CARRERA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,3,1,00:00:00
-7808041.89129968,-2299667.60086335,667,-70.140834,-20.22469,1458468,2022,1,2022/07/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CESPEDES Y GONZALEZ,0,OSCAR BONILLA,CESPEDES Y GONZALEZ - OSCAR BONILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,02:00:00
-7809175.14597985,-2299375.08740175,668,-70.151014,-20.222224,1458531,2022,1,2022/07/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JOSE JOAQUIN PEREZ,0,0,- JOSE JOAQUIN PEREZ,468,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:00:00
-7807494.60015515,-2298909.29624452,669,-70.135917,-20.218298,1458542,2022,1,2022/07/10 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,VICENTE ZEGERS,0,0,- VICENTE ZEGERS,2005,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,23:10:00
-7807733.58083798,-2299684.89770431,670,-70.138064,-20.224836,1458547,2022,1,2022/07/08 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,CESPEDES Y GONZALEZ,0,ARTURO PEREZ CANTO,ARTURO PEREZ CANTO - CESPEDES Y GONZALEZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,0,1,20:30:00
