Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Direccion,Latitud,Longitud
17/03/2017,17:10,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,CESPEDES Y GONZALEZ,ARTURO PEREZ CANTO,,,,"IQUIQUE, CESPEDES Y GONZALEZ, ARTURO PEREZ CANTO",-20.2248356,-70.1380641
17/03/2017,18:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,THOMPSON,ARTURO PRAT CHACON,,,,"IQUIQUE, THOMPSON, ARTURO PRAT CHACON",-20.2307033,-70.1356692
17/03/2017,18:40,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,LA TIRANA,PROGRESO,,,,"IQUIQUE, LA TIRANA, PROGRESO",-20.2333081,-70.1283181
18/03/2017,01:15,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,ELEUTERIO RAMIREZ,SAN MARTIN,,,,"IQUIQUE, ELEUTERIO RAMIREZ, SAN MARTIN",-20.2126575,-70.14924
18/03/2017,01:30,IQUIQUE,Atropello,Causas no determinadas,0,0,1,0,0,URBANO,LOS OLIVOS,LAS PASIONARIAS,,,,"IQUIQUE, LOS OLIVOS, LAS PASIONARIAS",-20.2379513,-70.1360195
18/03/2017,01:45,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,SAGASCA,PLAYA BRAVA,,,,"IQUIQUE, SAGASCA, PLAYA BRAVA",-20.2447106,-70.1376658
18/03/2017,04:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LOS ALGARROBOS,,4335,,,"IQUIQUE, LOS ALGARROBOS, 4335",-20.2718067,-70.124087
18/03/2017,04:50,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,SALVADOR ALLENDE,CESPEDES Y GONZALEZ,,,,"IQUIQUE, SALVADOR ALLENDE, CESPEDES Y GONZALEZ",-20.2252968,-70.1351449
18/03/2017,04:55,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,MANUEL BULNES,12 DE FEBRERO,,,,"IQUIQUE, MANUEL BULNES, 12 DE FEBRERO",-20.2198336,-70.1414293
18/03/2017,09:50,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,4,URBANO,MOISES GONZALEZ,,1452,,,"IQUIQUE, MOISES GONZALEZ, 1452",-20.2097674,-70.1410351
18/03/2017,10:20,IQUIQUE,Atropello,Conducción en estado de ebriedad,0,2,1,1,0,URBANO,ARTURO PRAT CHACON,,49,,,"IQUIQUE, ARTURO PRAT CHACON, 49",-20.2077117,-70.1505691
18/03/2017,12:30,IQUIQUE,Colisión,Virajes indebidos,0,0,0,1,0,URBANO,CIRCUNVALACION NORTE,CIRCUNVALACION SUR,,,,"IQUIQUE, CIRCUNVALACION NORTE, CIRCUNVALACION SUR",-20.2307033,-70.1356692
18/03/2017,13:25,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,TENIENTE HERNAN MERINO CORREA,CALETERA A-16,,,,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, CALETERA A-16",-20.2885751,-70.0840983
18/03/2017,14:00,ALTO HOSPICIO,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,CALETERA A-16,LOS CONDORES,,,,"ALTO HOSPICIO, CALETERA A-16, LOS CONDORES",-20.2671328,-70.0874421
18/03/2017,17:40,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,MONTE LOS OLIVOS,MICHELLE BACHELET,,,,"ALTO HOSPICIO, MONTE LOS OLIVOS, MICHELLE BACHELET",-20.2558005,-70.1013249
18/03/2017,18:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PEDRO GAMBONI,TADEO HAENKE,,,,"IQUIQUE, PEDRO GAMBONI, TADEO HAENKE",-20.2403508,-70.1374555
18/03/2017,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT CHACON,ROTONDA CHIPANA,,,,"IQUIQUE, ARTURO PRAT CHACON, Rotonda CHIPANA",-20.255655,-70.134192
18/03/2017,22:10,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,4,URBANO,LA TIRANA,ROTONDA CHIPANA,,,,"IQUIQUE, LA TIRANA, Rotonda CHIPANA",-20.255655,-70.134192
19/03/2017,03:25,IQUIQUE,Choque,Conducción contra sentido del transito,0,0,0,2,6,URBANO,SERRANO,21 DE MAYO,,,,"IQUIQUE, SERRANO, 21 DE MAYO",-20.2139275,-70.1415571
19/03/2017,03:45,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,LOS ALGARROBOS,,3487,,,"IQUIQUE, LOS ALGARROBOS, 3487",-20.2558654,-70.1248377
19/03/2017,17:30,IQUIQUE,Colisión,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,THOMPSON,JUAN MARTINEZ,,,,"IQUIQUE, THOMPSON, JUAN MARTINEZ",-20.2151642,-70.1450982
19/03/2017,18:30,IQUIQUE,Atropello,Hecho delictual,0,1,0,1,0,URBANO,21 DE MAYO,ESMERALDA,,,,"IQUIQUE, 21 DE MAYO, ESMERALDA",-20.2307033,-70.1356692
19/03/2017,18:30,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,AZURITA,QUEBRADA BLANCA,,,,"IQUIQUE, AZURITA, QUEBRADA BLANCA",-20.2683683,-70.1248741
19/03/2017,18:30,IQUIQUE,Volcadura,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,COLO COLO,,2231,,,"IQUIQUE, COLO COLO, 2231",-20.230441,-70.13716
19/03/2017,22:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,COLO COLO,JOSE MIGUEL CARRERA,,,,"IQUIQUE, COLO COLO, JOSE MIGUEL CARRERA",-20.2268682,-70.1367544
20/03/2017,01:30,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,2,0,URBANO,HEROES DE LA CONCEPCION,MANUEL RODRIGUEZ,,,,"IQUIQUE, HEROES DE LA CONCEPCION, MANUEL RODRIGUEZ",-20.2237418,-70.139716
20/03/2017,11:15,IQUIQUE,Caída,Otras causas,0,0,0,1,0,URBANO,SOTOMAYOR,LUIS JASPARD,,,,"IQUIQUE, SOTOMAYOR, LUIS JASPARD",-20.2118495,-70.1367064
20/03/2017,12:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,VICENTE ZEGERS,,831,,,"IQUIQUE, VICENTE ZEGERS, 831",-20.2177802,-70.1470558
20/03/2017,13:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRANCISCO BILBAO,LA TIRANA,,,,"IQUIQUE, FRANCISCO BILBAO, LA TIRANA",-20.2617337,-70.1290955
20/03/2017,14:15,IQUIQUE,Colisión,Causas no determinadas,0,0,0,1,1,URBANO,LA TIRANA,,2362,,,"IQUIQUE, LA TIRANA, 2362",-20.2319601,-70.1280841
20/03/2017,14:30,ALTO HOSPICIO,Choque,"Fallas mecánicas, frenos",0,0,0,3,1,URBANO,LAS AMERICAS,DETECTIVE CUBILLOS,,,,"ALTO HOSPICIO, LAS AMERICAS, DETECTIVE CUBILLOS",-20.2913043,-70.0901209
21/03/2017,10:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,1,2,0,URBANO,JUANITA FERNANDEZ,AMANDA BRIEVA,,,,"ALTO HOSPICIO, JUANITA FERNANDEZ, AMANDA BRIEVA",-20.2686722,-70.1049169
21/03/2017,11:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,3,URBANO,MANUEL BULNES,GENARO GALLO,,,,"IQUIQUE, MANUEL BULNES, GENARO GALLO",-20.2201278,-70.1361812
21/03/2017,14:30,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,SERRANO,VIVAR,,,,"IQUIQUE, SERRANO, VIVAR",-20.2135226,-70.1485122
21/03/2017,19:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,ARTURO PRAT CHACON,,2270,,,"IQUIQUE, ARTURO PRAT CHACON, 2270",-20.2622467,-70.1272515
22/03/2017,08:10,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ORELLA,JUAN MARTINEZ,,,,"IQUIQUE, ORELLA, JUAN MARTINEZ",-20.2206842,-70.1455402
22/03/2017,12:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,CESPEDES Y GONZALEZ,RAMIREZ,,,,"IQUIQUE, CESPEDES Y GONZALEZ, RAMIREZ",-20.2246339,-70.1419103
22/03/2017,14:15,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,SERRANO,VIVAR,,,,"IQUIQUE, SERRANO, VIVAR",-20.2135226,-70.1485122
22/03/2017,15:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,4,1,URBANO,GENARO GALLO,TADEO HAENKE,,,,"IQUIQUE, GENARO GALLO, TADEO HAENKE",-20.2394749,-70.1403552
22/03/2017,19:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CESPEDES Y GONZALEZ,SALVADOR ALLENDE,,,,"IQUIQUE, CESPEDES Y GONZALEZ, SALVADOR ALLENDE",-20.2246339,-70.1419103
22/03/2017,20:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,ISABEL RIQUELME,GENARO GALLO,,,,"IQUIQUE, ISABEL RIQUELME, GENARO GALLO",-20.2289249,-70.137476
23/03/2017,15:20,ALTO HOSPICIO,Colisión,"Fallas mecánicas, frenos",0,0,0,1,1,URBANO,CALLE UNO,CALETERA A616,,,,"ALTO HOSPICIO, CALLE UNO, CALETERA A616",-20.2686722,-70.1049169
23/03/2017,15:43,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,4,URBANO,LAS AMERICAS,,4004,,,"ALTO HOSPICIO, LAS AMERICAS, 4004",-20.2845858,-70.1020698
23/03/2017,16:30,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SAN DONATO,CALLE DOS,,,,"ALTO HOSPICIO, SAN DONATO, CALLE DOS",-20.2748883,-70.1038276
23/03/2017,18:15,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,OBISPO LABBE,MANUEL BULNES,,,,"IQUIQUE, OBISPO LABBE, MANUEL BULNES",-20.219294,-70.150411
23/03/2017,19:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,ZEGERS,ERRAZURIZ,,,,"IQUIQUE, ZEGERS, ERRAZURIZ",-20.2177736,-70.143625
23/03/2017,19:35,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,1,0,1,URBANO,CALLE UNO,,3885,,,"ALTO HOSPICIO, CALLE UNO, 3885",-20.2710439,-70.0950738
24/03/2017,03:25,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LOS ALAMOS,TENIENTE HERNAN MERINO CORREA,,,,"ALTO HOSPICIO, LOS ALAMOS, TENIENTE HERNAN MERINO CORREA",-20.2686722,-70.1049169
24/03/2017,03:45,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,1,0,0,1,URBANO,ARTURO PRAT CHACON,PLAYA HUAYQUIQUE,,,,"IQUIQUE, ARTURO PRAT CHACON, PLAYA HUAYQUIQUE",-20.2798817,-70.1298027
24/03/2017,09:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,1,0,1,URBANO,SANTA ROSA,TILIVICHE,,,,"ALTO HOSPICIO, SANTA ROSA, TILIVICHE",-20.2725782,-70.1064197
24/03/2017,12:15,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ELEUTERIO RAMIREZ,,103,,,"IQUIQUE, ELEUTERIO RAMIREZ, 103",-20.2110797,-70.149244
24/03/2017,14:00,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,2,URBANO,FINLANDIA,SUIZA,,,,"ALTO HOSPICIO, FINLANDIA, SUIZA",-20.2686722,-70.1049169
24/03/2017,20:57,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,LOS CONDORES,CIRCUNVALACION,,,,"ALTO HOSPICIO, LOS CONDORES, CIRCUNVALACION",-20.2686722,-70.1049169
24/03/2017,22:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,,2171,,,"IQUIQUE, SALVADOR ALLENDE, 2171",-20.2396655,-70.1345536
25/03/2017,01:00,IQUIQUE,Choque,Otras causas,0,0,0,0,2,URBANO,LOS PINOS,,1235,,,"IQUIQUE, LOS PINOS, 1235",-20.2206088,-70.134007
25/03/2017,07:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRANCISCO BILBAO,MANUEL BALMACEDA,,,,"IQUIQUE, FRANCISCO BILBAO, MANUEL BALMACEDA",-20.2653785,-70.126922
25/03/2017,09:35,IQUIQUE,Choque,Carga sobresale estructura vehiculo,0,0,0,0,1,URBANO,ARTURO PRAT CHACON,GOROSTIAGA,,,,"IQUIQUE, ARTURO PRAT CHACON, GOROSTIAGA",-20.2141572,-70.1548644
25/03/2017,12:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,PROGRESO,,2000,,,"IQUIQUE, PROGRESO, 2000",-20.2243231,-70.1331496
25/03/2017,12:45,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,ESMERALDA,,730,,,"IQUIQUE, ESMERALDA, 730",-20.2114371,-70.147907
25/03/2017,22:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,LAS ROSAS,LAS NEVADAS,,,,"IQUIQUE, LAS ROSAS, LAS NEVADAS",-20.2376372,-70.1385034
26/03/2017,02:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,2,URBANO,TAMARUGAL,PLAYA BLANCA,,,,"IQUIQUE, TAMARUGAL, PLAYA BLANCA",-20.2483481,-70.1260947
26/03/2017,03:10,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,DIEGO PORTALES,GENARO GALLO,,,,"IQUIQUE, DIEGO PORTALES, GENARO GALLO",-20.230635,-70.1376267
26/03/2017,19:40,IQUIQUE,Colisión,Hecho delictual,0,1,0,1,0,URBANO,SARGENTO ALDEA,ARTURO FERNANDEZ,,,,"IQUIQUE, SARGENTO ALDEA, ARTURO FERNANDEZ",-20.2161264,-70.1441618
27/03/2017,02:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,ARTURO FERNANDEZ,SIMON BOLIVAR,,,,"IQUIQUE, ARTURO FERNANDEZ, SIMON BOLIVAR",-20.2124183,-70.1440028
27/03/2017,06:30,IQUIQUE,Volcadura,Otras causas,0,0,0,1,0,URBANO,TADEO HAENKE,PEDRO GAMBONI,,,,"IQUIQUE, TADEO HAENKE, PEDRO GAMBONI",-20.2403508,-70.1374555
27/03/2017,09:30,IQUIQUE,Volcadura,Causas no determinadas,0,0,0,0,1,URBANO,MANUEL CASTRO RAMOS,ALGARROBOS,,,,"IQUIQUE, MANUEL CASTRO RAMOS, ALGARROBOS",-20.2445203,-70.1274507
27/03/2017,15:30,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,LOS ALAMOS,LOS KIWIS,,,,"ALTO HOSPICIO, LOS ALAMOS, LOS KIWIS",-20.2670851,-70.1046047
27/03/2017,18:30,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,0,2,URBANO,RAMON PEREZ OPAZO,ROTONDA CHIPANA,,,,"IQUIQUE, RAMON PEREZ OPAZO, Rotonda CHIPANA",-20.255655,-70.134192
27/03/2017,18:50,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,ARTURO PRAT CHACON,,1099,,,"IQUIQUE, ARTURO PRAT CHACON, 1099",-20.2183244,-70.1555381
27/03/2017,23:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,RAMON PEREZ OPAZO,CERRO DRAGON,,,,"IQUIQUE, RAMON PEREZ OPAZO, CERRO DRAGON",-20.2526497,-70.128254
28/03/2017,08:40,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,CIRCUNVALACION,RIO MAULLIN,,,,"ALTO HOSPICIO, CIRCUNVALACION, RIO MAULLIN",-20.2905389,-70.1081758
28/03/2017,10:20,ALTO HOSPICIO,Caída,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,LAS AMERICAS,VENEZUELA,,,,"ALTO HOSPICIO, LAS AMERICAS, VENEZUELA",-20.2897322,-70.1039479
28/03/2017,16:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,SANTA MARIA,LAS AMERICAS,,,,"ALTO HOSPICIO, SANTA MARIA, LAS AMERICAS",-20.2847174,-70.1022289
28/03/2017,17:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,5,1,URBANO,LAS CABRAS,ORURO,,,,"IQUIQUE, LAS CABRAS, ORURO",-20.2307033,-70.1356692
28/03/2017,17:55,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,SALVADOR ALLENDE,PUKARA TANGANI,,,,"IQUIQUE, SALVADOR ALLENDE, PUKARA TANGANI",-20.2586897,-70.1289305
28/03/2017,21:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,RAMON PEREZ OPAZO,ARTURO PRAT CHACON,,,,"IQUIQUE, RAMON PEREZ OPAZO, ARTURO PRAT CHACON",-20.2307033,-70.1356692
29/03/2017,11:50,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,ARTURO PRAT CHACON,BERNARDO O'HIGGINS,,,,"IQUIQUE, ARTURO PRAT CHACON, BERNARDO O'HIGGINS",-20.2181701,-70.1551829
29/03/2017,15:50,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,RAMON PEREZ OPAZO,LOS ALAMOS,,,,"ALTO HOSPICIO, RAMON PEREZ OPAZO, LOS ALAMOS",-20.2666181,-70.1028585
30/03/2017,09:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,BAQUEDANO,VICENTE ZEGERS,,,,"IQUIQUE, BAQUEDANO, VICENTE ZEGERS",-20.2173073,-70.1520816
30/03/2017,09:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,SANTA ROSA,RAMON PEREZ OPAZO,,,,"ALTO HOSPICIO, SANTA ROSA, RAMON PEREZ OPAZO",-20.2686722,-70.1049169
30/03/2017,13:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ANIBAL PINTO,,519,,,"IQUIQUE, ANIBAL PINTO, 519",-20.2132606,-70.1529305
30/03/2017,13:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,PLAYA LA GAVIOTA,PLAYA BRAVA,,,,"IQUIQUE, PLAYA LA GAVIOTA, PLAYA BRAVA",-20.2507676,-70.1361806
30/03/2017,14:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,VICENTE ZEGERS,ELEUTERIO RAMIREZ,,,,"IQUIQUE, VICENTE ZEGERS, ELEUTERIO RAMIREZ",-20.2174759,-70.1494463
30/03/2017,19:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,LA TIRANA,REINAMAR,,,,"IQUIQUE, LA TIRANA, REINAMAR",-20.2780111,-70.1269527
31/03/2017,07:30,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,MANUEL RODRIGUEZ,ARTURO FERNANDEZ,,,,"IQUIQUE, MANUEL RODRIGUEZ, ARTURO FERNANDEZ",-20.223557,-70.1445012
31/03/2017,07:30,IQUIQUE,Colisión,Señalización mal instalada o mantenida forma defectuosa,0,0,0,0,1,URBANO,ORELLA,SALVADOR ALLENDE,,,,"IQUIQUE, ORELLA, SALVADOR ALLENDE",-20.2212514,-70.1355322
31/03/2017,07:55,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,5,2,URBANO,ARTURO PRAT CHACON,JOSE MIGUEL CARRERA,,,,"IQUIQUE, ARTURO PRAT CHACON, JOSE MIGUEL CARRERA",-20.2263676,-70.1487918
31/03/2017,16:20,IQUIQUE,Colisión,Otras causas,0,0,0,0,3,URBANO,JOSE JOAQUIN PEREZ,GENARO GALLO,,,,"IQUIQUE, JOSE JOAQUIN PEREZ, GENARO GALLO",-20.2229414,-70.1368157
31/03/2017,18:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,3,3,URBANO,RANCAGUA,RAMON  PEREZ OPAZO,,,,"IQUIQUE, RANCAGUA, RAMON PEREZ OPAZO",-20.2534815,-70.1296426
01/04/2017,00:07,IQUIQUE,Atropello,"Señalización, desobedecer señal pare",0,1,0,0,1,URBANO,ARTURO FERNANDEZ,ESMERALDA,,,,"IQUIQUE, ARTURO FERNANDEZ, ESMERALDA",-20.2118077,-70.1439964
01/04/2017,01:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,2,1,URBANO,LA TIRANA,EL MONTE,,,,"IQUIQUE, LA TIRANA, EL MONTE",-20.3365124,-69.6562096
01/04/2017,06:27,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,SALVADOR ALLENDE,,475,,,"IQUIQUE, SALVADOR ALLENDE, 475",-20.215881,-70.133792
01/04/2017,10:50,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,PEDRO PRADO,JOSE MIGUEL CARRERA,,,,"IQUIQUE, PEDRO PRADO, JOSE MIGUEL CARRERA",-20.2269962,-70.1354064
01/04/2017,10:50,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,SARGENTO ALDEA,HEROES DE LA CONCEPCION,,,,"IQUIQUE, SARGENTO ALDEA, HEROES DE LA CONCEPCION",-20.2163207,-70.1391357
01/04/2017,13:30,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,TENIENTE HERNAN MERINO CORREA,LOS ALAMOS,,,,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, LOS ALAMOS",-20.2686722,-70.1049169
01/04/2017,19:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,TADEO HAENKE,ISABEL BONGARDT,,,,"IQUIQUE, TADEO HAENKE, ISABEL BONGARDT",-20.2404198,-70.1372473
02/04/2017,04:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,VIA TRES,VIA DOS,,,,"IQUIQUE, VIA TRES, VIA DOS",-20.2907061,-70.1244951
02/04/2017,05:50,ALTO HOSPICIO,Atropello,Conducción en estado de ebriedad,0,0,2,2,0,URBANO,DETECTIVE JOSE CUBILLOS,LAS AMERICAS,,,,"ALTO HOSPICIO, DETECTIVE JOSE CUBILLOS, LAS AMERICAS",-20.2911976,-70.0910832
02/04/2017,14:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,HEROES DE LA CONCEPCION,THOMPSON,,,,"IQUIQUE, HEROES DE LA CONCEPCION, THOMPSON",-20.2157415,-70.1391254
